,index,Sample id,Contig_and_Gene id,Contig id,gene_id,gene_to_int,Target accession,query_name,Accession,Seq e-value,Seq score,Seq bias,dom e-value,dom score,dom bias,exp,reg,clu,ov,env,dom,rep,inc,description of target
429,812,China.pigfarm.SRR5976187,25068_00002,25068,00002,2,-,ClassC-AmpC,RF0055,4.2e-10,41.1,0.0,7.8e-10,40.2,0.0,1.4,1,1,1,2,2,2,1,hypothetical protein
430,760,China.pigfarm.SRR5976187,251831_00003,251831,00003,3,-,ClassB,RF0054,0.00011,23.8,0.0,0.00018,23.0,0.0,1.3,1,0,0,1,1,1,1,Flavo-diiron protein FprA1
431,1005,China.pigfarm.SRR5976187,253265_00019,253265,00019,19,-,tet_ribosomoal_protect,RF0135,9.6e-95,320.4,4.6,3.1e-93,315.4,4.6,2.6,1,1,0,1,1,1,1,Elongation factor G
432,1020,China.pigfarm.SRR5976187,254428_00002,254428,00002,2,-,tet_ribosomoal_protect,RF0135,1.6e-87,296.5,0.0,1.7e-85,289.8,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G
433,1541,China.pigfarm.SRR5976187,254428_00004,254428,00004,4,-,APH3'',RF0172,1.5e-13,52.9,0.9,1.4e-12,49.8,0.8,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12
434,1214,China.pigfarm.SRR5976187,254619_00007,254619,00007,7,-,tet_ribosomoal_protect,RF0135,7.1e-13,49.9,0.0,1.8e-11,45.2,0.0,2.3,2,0,0,2,2,2,1,Elongation factor 4
435,454,China.pigfarm.SRR5976187,255533_00003,255533,00003,3,-,blaI,RF0042,5.3e-10,41.5,0.0,6.1e-10,41.3,0.0,1.0,1,0,0,1,1,1,1,Penicillinase repressor
436,465,China.pigfarm.SRR5976187,255533_00004,255533,00004,4,-,blaR1,RF0043,3.6e-05,24.7,0.0,7.3e-05,23.7,0.0,1.4,1,0,0,1,1,1,1,hypothetical protein
437,1454,China.pigfarm.SRR5976187,256097_00006,256097,00006,6,-,vanT,RF0156,9.2e-70,238.1,0.0,1.1e-69,237.9,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 1
438,1259,China.pigfarm.SRR5976187,256249_00005,256249,00005,5,-,tet_MFS_efflux,RF0134,0.00043,21.4,32.4,0.0014,19.7,28.5,2.0,1,1,1,2,2,2,2,hypothetical protein
439,447,China.pigfarm.SRR5976187,256249_00006,256249,00006,6,-,ClassB,RF0054,1.9e-16,62.3,0.0,2.3e-16,62.0,0.0,1.1,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC
440,371,China.pigfarm.SRR5976187,256329_00002,256329,00002,2,-,adeC-adeK-oprM,RF0021,7.2e-11,43.7,6.1,7.2e-11,43.7,6.1,2.2,2,0,0,2,2,2,1,hypothetical protein
441,790,China.pigfarm.SRR5976187,256394_00002,256394,00002,2,-,ClassC-AmpC,RF0055,8.1e-18,66.5,0.0,1.3e-17,65.8,0.0,1.5,1,1,0,1,1,1,1,D-aminopeptidase
442,706,China.pigfarm.SRR5976187,257032_00009,257032,00009,9,-,ClassB,RF0054,8.3e-08,34.0,0.0,1.2e-07,33.4,0.0,1.2,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ
443,1061,China.pigfarm.SRR5976187,257555_00003,257555,00003,3,-,tet_ribosomoal_protect,RF0135,7.3e-58,198.5,0.0,1.6e-57,197.4,0.0,1.4,1,1,0,1,1,1,1,Peptide chain release factor 3
444,451,China.pigfarm.SRR5976187,257703_00007,257703,00007,7,-,SubclassB3,RF0125,4e-19,70.9,0.0,5.1e-19,70.6,0.0,1.1,1,0,0,1,1,1,1,putative protein
445,1286,China.pigfarm.SRR5976187,258710_00007,258710,00007,7,-,TetX,RF0136,0.00052,21.3,0.5,0.36,12.0,0.1,2.1,2,0,0,2,2,2,2,Ferredoxin--NADP reductase
446,1218,China.pigfarm.SRR5976187,258736_00002,258736,00002,2,-,tet_ribosomoal_protect,RF0135,2.5e-11,44.8,2.6,2.3e-10,41.6,0.4,2.4,1,1,1,2,2,2,1,Elongation factor 4
447,1535,China.pigfarm.SRR5976187,259093_00002,259093,00002,2,-,APH3'',RF0172,4.1e-14,54.8,0.5,3.5e-13,51.7,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12
448,1022,China.pigfarm.SRR5976187,259093_00004,259093,00004,4,-,tet_ribosomoal_protect,RF0135,3.7e-88,298.6,0.0,2.1e-86,292.8,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G
449,76,China.pigfarm.SRR5976187,259534_00002,259534,00002,2,-,adeA-adeI,RF0019,4.9e-14,54.2,2.6,5.3e-06,27.8,0.0,2.6,2,1,0,2,2,2,2,Toluene efflux pump periplasmic linker protein TtgG
450,261,China.pigfarm.SRR5976187,259534_00003,259534,00003,3,-,RND_efflux,RF0115,1.7e-200,670.8,1.3,2.5e-200,670.3,1.3,1.2,1,0,0,1,1,1,1,Multidrug resistance protein MdtB
451,389,China.pigfarm.SRR5976187,259534_00004,259534,00004,4,-,adeC-adeK-oprM,RF0021,1e-07,33.3,14.2,8.2e-07,30.3,11.6,2.5,2,1,0,2,2,2,1,hypothetical protein
452,1225,China.pigfarm.SRR5976187,259867_00005,259867,00005,5,-,tet_ribosomoal_protect,RF0135,2.4e-10,41.6,1.4,5.7e-10,40.3,1.4,1.5,1,1,0,1,1,1,1,Elongation factor 4
453,648,China.pigfarm.SRR5976187,260468_00004,260468,00004,4,-,ClassA,RF0053,0.00014,23.3,0.7,0.035,15.3,0.1,2.2,2,0,0,2,2,2,2,hypothetical protein
454,1352,China.pigfarm.SRR5976187,260636_00003,260636,00003,3,-,vanH,RF0153,1.4e-73,249.8,1.7,1.7e-73,249.6,1.7,1.0,1,0,0,1,1,1,1,D-lactate dehydrogenase
455,688,China.pigfarm.SRR5976187,261207_00007,261207,00007,7,-,ClassB,RF0054,7.4e-10,40.7,0.2,3.4e-09,38.5,0.1,2.1,2,0,0,2,2,1,1,Ribonuclease J1
456,34,China.pigfarm.SRR5976187,261217_00005,261217,00005,5,-,adeA-adeI,RF0019,2.2e-41,144.3,11.2,2.4e-41,144.2,11.2,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MexA
457,936,China.pigfarm.SRR5976187,26132_00001,26132,00001,1,-,MexH,RF0099,1.4e-09,40.0,9.2,1.4e-09,40.0,9.2,1.8,1,1,0,2,2,1,1,hypothetical protein
458,843,China.pigfarm.SRR5976187,26202_00004,26202,00004,4,-,ClassD,RF0056,0.00028,22.2,0.0,0.00071,20.9,0.0,1.6,2,0,0,2,2,2,1,"Peptidoglycan D,D-transpeptidase MrdA"
459,1037,China.pigfarm.SRR5976187,262096_00001,262096,00001,1,-,tet_ribosomoal_protect,RF0135,6.2e-72,245.0,0.0,2e-52,180.5,0.1,2.7,2,1,0,2,2,2,2,Elongation factor G
460,910,China.pigfarm.SRR5976187,262596_00004,262596,00004,4,-,Erm23S_rRNA_methyltrans,RF0067,0.00035,21.9,0.0,0.00056,21.2,0.0,1.2,1,0,0,1,1,1,1,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
461,580,China.pigfarm.SRR5976187,262715_00007,262715,00007,7,-,Chlor_Efflux_Pump,RF0051,1.2e-24,89.3,38.7,2e-24,88.6,38.7,1.2,1,0,0,1,1,1,1,Bicyclomycin resistance protein
462,1324,China.pigfarm.SRR5976187,263047_00009,263047,00009,9,-,vanC,RF0151,7.1e-40,139.3,0.0,3.4e-39,137.1,0.0,1.8,1,1,0,1,1,1,1,D-alanine--D-alanine ligase B
463,1462,China.pigfarm.SRR5976187,263586_00006,263586,00006,6,-,vanT,RF0156,2.7e-64,220.1,0.0,3.5e-64,219.7,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 2
464,753,China.pigfarm.SRR5976187,263743_00002,263743,00002,2,-,ClassB,RF0054,7.1e-05,24.3,0.0,9.5e-05,23.9,0.0,1.2,1,0,0,1,1,1,1,Ribonuclease BN
465,1017,China.pigfarm.SRR5976187,263972_00002,263972,00002,2,-,tet_ribosomoal_protect,RF0135,6.4e-82,278.0,0.0,1.3e-80,273.7,0.0,2.4,1,1,0,1,1,1,1,Elongation factor G
466,791,China.pigfarm.SRR5976187,264931_00011,264931,00011,11,-,ClassC-AmpC,RF0055,8.5e-18,66.4,0.2,9.3e-15,56.4,0.0,2.6,1,1,1,2,2,2,2,D-aminopeptidase
467,1187,China.pigfarm.SRR5976187,265073_00012,265073,00012,12,-,tet_ribosomoal_protect,RF0135,2.3e-13,51.5,0.2,7.9e-12,46.4,0.1,2.6,2,0,0,2,2,2,1,Elongation factor 4
468,1118,China.pigfarm.SRR5976187,265193_00006,265193,00006,6,-,tet_ribosomoal_protect,RF0135,1.9e-44,154.2,0.0,5.1e-26,93.3,0.0,3.3,3,1,1,4,4,3,3,Elongation factor 4
469,768,China.pigfarm.SRR5976187,266242_00001,266242,00001,1,-,ClassB,RF0054,0.0004,21.9,0.0,0.00066,21.2,0.0,1.3,1,0,0,1,1,1,1,"Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase"
470,1126,China.pigfarm.SRR5976187,266509_00003,266509,00003,3,-,tet_ribosomoal_protect,RF0135,7.4e-42,145.7,0.0,3.7e-27,97.1,0.3,2.9,2,1,1,3,3,3,2,Elongation factor 4
471,990,China.pigfarm.SRR5976187,266874_00005,266874,00005,5,-,tet_ribosomoal_protect,RF0135,6.8e-106,357.2,0.0,4.2e-104,351.3,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G
472,1164,China.pigfarm.SRR5976187,266874_00006,266874,00006,6,-,tet_ribosomoal_protect,RF0135,9.1e-22,79.3,0.0,1.6e-21,78.5,0.0,1.2,1,0,0,1,1,1,1,Elongation factor Tu
473,1176,China.pigfarm.SRR5976187,268663_00001,268663,00001,1,-,tet_ribosomoal_protect,RF0135,2.1e-20,74.7,0.0,3.1e-20,74.2,0.0,1.2,1,0,0,1,1,1,1,Elongation factor Tu
474,1408,China.pigfarm.SRR5976187,268855_00007,268855,00007,7,-,vanH,RF0153,6.5e-20,73.5,0.5,8.6e-18,66.5,0.5,2.2,1,1,0,1,1,1,1,Erythronate-4-phosphate dehydrogenase
475,114,China.pigfarm.SRR5976187,268855_00020,268855,00020,20,-,MexE,RF0098,6.4e-13,50.5,2.9,1.7e-06,29.3,0.1,2.5,1,1,1,2,2,2,2,Multidrug export protein EmrA
476,305,China.pigfarm.SRR5976187,268855_00021,268855,00021,21,-,adeC-adeK-oprM,RF0021,2e-23,85.1,7.4,3.4e-23,84.3,7.4,1.3,1,1,0,1,1,1,1,Outer membrane protein OprM
477,1488,China.pigfarm.SRR5976187,269196_00002,269196,00002,2,-,vanW,RF0157,6.5e-17,64.0,0.0,1.2e-16,63.1,0.0,1.4,1,0,0,1,1,1,1,hypothetical protein
478,953,China.pigfarm.SRR5976187,269541_00004,269541,00004,4,-,tet_MFS_efflux,RF0134,1.3e-08,36.3,28.1,6.2e-08,34.1,6.3,2.3,2,0,0,2,2,2,2,D-xylose-proton symporter
479,276,China.pigfarm.SRR5976187,269899_00001,269899,00001,1,-,RND_efflux,RF0115,7.6e-89,301.2,0.0,1.1e-88,300.7,0.0,1.3,1,1,0,1,1,1,1,Nickel and cobalt resistance protein CnrA
480,404,China.pigfarm.SRR5976187,269899_00002,269899,00002,2,-,adeC-adeK-oprM,RF0021,0.00013,23.1,12.4,0.00042,21.4,10.3,2.5,2,1,0,2,2,2,1,hypothetical protein
481,24,China.pigfarm.SRR5976187,270072_00001,270072,00001,1,-,adeA-adeI,RF0019,4.6e-48,166.3,11.8,5.3e-48,166.1,11.8,1.0,1,0,0,1,1,1,1,Toluene efflux pump periplasmic linker protein TtgA
482,179,China.pigfarm.SRR5976187,270072_00002,270072,00002,2,-,RND_efflux,RF0115,7.1e-271,903.8,20.8,8.7e-271,903.6,20.8,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE
483,280,China.pigfarm.SRR5976187,270072_00003,270072,00003,3,-,adeC-adeK-oprM,RF0021,1e-81,277.3,26.7,1.2e-81,277.0,26.7,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM
484,889,China.pigfarm.SRR5976187,270152_00005,270152,00005,5,-,Erm23S_rRNA_methyltrans,RF0067,6.4e-24,86.6,0.0,6.8e-24,86.5,0.0,1.0,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
485,890,China.pigfarm.SRR5976187,270152_00006,270152,00006,6,-,Erm23S_rRNA_methyltrans,RF0067,8.4e-16,60.0,0.1,9.4e-16,59.8,0.1,1.0,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
486,798,China.pigfarm.SRR5976187,270329_00005,270329,00005,5,-,ClassC-AmpC,RF0055,4.1e-13,51.0,2.4,3.1e-09,38.3,0.0,4.0,4,1,0,4,4,4,2,Beta-hexosaminidase
487,1451,China.pigfarm.SRR5976187,271573_00003,271573,00003,3,-,vanT,RF0156,6.4e-76,258.5,0.0,8e-76,258.2,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 1
488,847,China.pigfarm.SRR5976187,27166_00001,27166,00001,1,-,ClassD,RF0056,0.00073,20.9,0.0,0.031,15.5,0.0,2.2,2,0,0,2,2,2,1,"Peptidoglycan D,D-transpeptidase MrdA"
489,102,China.pigfarm.SRR5976187,272122_00005,272122,00005,5,-,adeA-adeI,RF0019,6.3e-10,40.7,7.9,1e-08,36.7,7.9,2.0,1,1,0,1,1,1,1,Macrolide export protein MacA
490,322,China.pigfarm.SRR5976187,272122_00006,272122,00006,6,-,adeC-adeK-oprM,RF0021,8.5e-19,69.8,22.2,1.2e-18,69.4,22.2,1.1,1,0,0,1,1,1,1,hypothetical protein
491,938,China.pigfarm.SRR5976187,272122_00016,272122,00016,16,-,MexH,RF0099,2.3e-09,39.2,2.1,4.9e-09,38.2,1.8,1.6,1,1,0,1,1,1,1,hypothetical protein
492,1372,China.pigfarm.SRR5976187,272634_00002,272634,00002,2,-,vanH,RF0153,4.8e-35,123.3,0.1,1.5e-34,121.7,0.1,1.6,1,1,0,1,1,1,1,Putative 2-hydroxyacid dehydrogenase
493,986,China.pigfarm.SRR5976187,272710_00005,272710,00005,5,-,tet_MFS_efflux,RF0134,3.1e-09,38.3,41.1,0.00027,22.1,16.4,3.0,1,1,2,3,3,3,3,Inner membrane protein YbjJ
494,595,China.pigfarm.SRR5976187,273161_00005,273161,00005,5,-,tet_MFS_efflux,RF0134,1.6e-10,42.6,19.3,1.6e-08,36.0,1.9,2.2,2,0,0,2,2,2,2,putative MFS-type transporter YhhS
495,557,China.pigfarm.SRR5976187,273378_00004,273378,00004,4,-,Chlor_Acetyltrans_CAT,RF0050,4.4e-05,25.4,0.2,6.8e-05,24.8,0.2,1.3,1,0,0,1,1,1,1,Galactoside O-acetyltransferase
496,403,China.pigfarm.SRR5976187,273421_00006,273421,00006,6,-,adeC-adeK-oprM,RF0021,8.3e-05,23.7,30.2,0.027,15.4,12.0,3.4,3,1,0,3,3,3,2,hypothetical protein
497,929,China.pigfarm.SRR5976187,273421_00007,273421,00007,7,-,MexE,RF0098,3.3e-05,25.1,4.4,0.044,14.8,0.4,2.1,2,0,0,2,2,2,2,hypothetical protein
498,822,China.pigfarm.SRR5976187,273515_00004,273515,00004,4,-,ClassC-AmpC,RF0055,9.1e-08,33.4,0.0,1.3e-07,32.9,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein
499,512,China.pigfarm.SRR5976187,274689_00004,274689,00004,4,-,Cfr23_rRNA_methyltrans,RF0048,8.4e-69,234.8,0.0,9.7e-69,234.6,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN
500,1367,China.pigfarm.SRR5976187,27532_00014,27532,00014,14,-,vanH,RF0153,1.1e-36,128.6,0.2,2.6e-36,127.4,0.2,1.6,1,1,0,1,1,1,1,Putative 2-hydroxyacid dehydrogenase
501,1347,China.pigfarm.SRR5976187,275989_00002,275989,00002,2,-,vanD,RF0152,0.0004,21.9,0.0,0.00064,21.2,0.0,1.2,1,0,0,1,1,1,1,Ribosomal protein S6--L-glutamate ligase
502,1055,China.pigfarm.SRR5976187,276264_00004,276264,00004,4,-,tet_ribosomoal_protect,RF0135,2.1e-58,200.3,0.0,5.6e-58,198.9,0.0,1.5,1,1,0,1,1,1,1,Peptide chain release factor 3
503,581,China.pigfarm.SRR5976187,276676_00008,276676,00008,8,-,tet_MFS_efflux,RF0134,1.5e-27,98.7,39.1,2.1e-27,98.2,39.1,1.1,1,0,0,1,1,1,1,Putative multidrug resistance protein MdtD
504,1338,China.pigfarm.SRR5976187,276871_00007,276871,00007,7,-,vanA,RF0149,0.00019,23.0,0.0,0.0042,18.5,0.0,2.1,2,0,0,2,2,2,1,Formate-dependent phosphoribosylglycinamide formyltransferase
505,876,China.pigfarm.SRR5976187,277635_00007,277635,00007,7,-,Erm23S_rRNA_methyltrans,RF0067,2.2e-39,137.4,0.0,3e-39,136.9,0.0,1.1,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
506,640,China.pigfarm.SRR5976187,277765_00001,277765,00001,1,-,Chlor_Phospho_CPT,RF0052,0.00036,22.6,0.0,0.0005,22.2,0.0,1.4,1,1,0,1,1,1,1,Guanylate kinase
507,525,China.pigfarm.SRR5976187,27944_00001,27944,00001,1,-,Chlor_Acetyltrans_CAT,RF0050,1.2e-20,76.4,0.0,1.3e-20,76.2,0.0,1.0,1,0,0,1,1,1,1,Chloramphenicol acetyltransferase 3
508,411,China.pigfarm.SRR5976187,279749_00002,279749,00002,2,-,ANT3,RF0027,5.2e-22,80.6,0.0,6.4e-22,80.3,0.0,1.0,1,0,0,1,1,1,1,Streptomycin 3''-adenylyltransferase
509,432,China.pigfarm.SRR5976187,280599_00001,280599,00001,1,-,ClassB,RF0054,3.6e-18,68.0,0.0,4.4e-18,67.7,0.0,1.0,1,0,0,1,1,1,1,putative protein
510,1521,China.pigfarm.SRR5976187,282806_00009,282806,00009,9,-,vanY,RF0159,0.00035,22.4,0.1,0.0006,21.6,0.1,1.3,1,0,0,1,1,1,1,hypothetical protein
511,1532,China.pigfarm.SRR5976187,282806_00010,282806,00010,10,-,ArmA_Rmt,RF0174,0.00028,22.6,0.0,0.00042,22.0,0.0,1.2,1,0,0,1,1,1,1,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
512,1460,China.pigfarm.SRR5976187,283711_00009,283711,00009,9,-,vanT,RF0156,6.3e-65,222.2,0.0,9.5e-65,221.6,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase
513,618,China.pigfarm.SRR5976187,283711_00010,283711,00010,10,-,Chlor_Efflux_Pump,RF0051,9e-06,27.1,8.3,9e-06,27.1,8.3,3.7,2,2,2,4,4,4,2,Hexuronate transporter
514,133,China.pigfarm.SRR5976187,283852_00002,283852,00002,2,-,MexE,RF0098,2e-10,42.3,8.5,9.7e-05,23.6,0.5,2.1,1,1,1,2,2,2,2,Multidrug export protein EmrA
515,384,China.pigfarm.SRR5976187,283852_00003,283852,00003,3,-,adeC-adeK-oprM,RF0021,2.2e-08,35.5,18.4,0.00081,20.4,13.3,4.1,1,1,1,2,2,2,2,hypothetical protein
516,1095,China.pigfarm.SRR5976187,284100_00001,284100,00001,1,-,tet_ribosomoal_protect,RF0135,1.8e-47,164.2,0.0,3.6e-47,163.2,0.0,1.4,1,1,0,1,1,1,1,Peptide chain release factor 3
517,1152,China.pigfarm.SRR5976187,28412_00005,28412,00005,5,-,tet_ribosomoal_protect,RF0135,1e-38,135.3,0.0,1.3e-38,134.9,0.0,1.0,1,0,0,1,1,1,1,Elongation factor G
518,944,China.pigfarm.SRR5976187,284744_00001,284744,00001,1,-,MexH,RF0099,0.00018,23.2,1.0,0.00036,22.1,1.0,1.5,1,1,0,1,1,1,1,Multidrug resistance protein MdtA
519,875,China.pigfarm.SRR5976187,285039_00006,285039,00006,6,-,Erm23S_rRNA_methyltrans,RF0067,9.5e-40,138.5,0.0,1.1e-39,138.3,0.0,1.0,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
520,196,China.pigfarm.SRR5976187,2851_00002,2851,00002,2,-,RND_efflux,RF0115,1.8e-272,909.2,8.9,2.2e-272,908.9,8.9,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA
521,64,China.pigfarm.SRR5976187,2851_00003,2851,00003,3,-,MexH,RF0099,1.3e-22,82.8,0.7,1.6e-22,82.6,0.7,1.1,1,0,0,1,1,1,1,Multidrug/solvent efflux pump periplasmic linker protein MepA
522,357,China.pigfarm.SRR5976187,2851_00004,2851,00004,4,-,adeC-adeK-oprM,RF0021,2.7e-13,51.7,11.8,4.6e-13,50.9,11.8,1.4,1,1,0,1,1,1,1,hypothetical protein
523,345,China.pigfarm.SRR5976187,285412_00001,285412,00001,1,-,adeC-adeK-oprM,RF0021,2.2e-15,58.6,1.3,2.6e-15,58.4,1.3,1.0,1,0,0,1,1,1,1,hypothetical protein
524,1318,China.pigfarm.SRR5976187,285525_00001,285525,00001,1,-,vanC,RF0151,7.9e-40,139.2,0.0,9.2e-40,139.0,0.0,1.0,1,0,0,1,1,1,1,D-alanine--D-alanine ligase B
525,1524,China.pigfarm.SRR5976187,286043_00007,286043,00007,7,-,vanZ,RF0160,5.2e-06,28.7,12.0,0.00014,24.0,12.0,2.1,1,1,0,1,1,1,1,hypothetical protein
526,1312,China.pigfarm.SRR5976187,286202_00003,286202,00003,3,-,vanC,RF0151,6e-43,149.5,0.2,9.4e-41,142.2,0.2,2.0,1,1,0,1,1,1,1,D-alanine--D-alanine ligase
527,828,China.pigfarm.SRR5976187,288048_00017,288048,00017,17,-,ClassC-AmpC,RF0055,0.00053,21.0,0.0,0.00093,20.2,0.0,1.3,1,0,0,1,1,1,1,D-aminopeptidase
528,1384,China.pigfarm.SRR5976187,289152_00004,289152,00004,4,-,vanH,RF0153,2.8e-32,114.2,0.2,3.6e-32,113.8,0.2,1.1,1,0,0,1,1,1,1,Hydroxypyruvate reductase
529,208,China.pigfarm.SRR5976187,289889_00005,289889,00005,5,-,RND_efflux,RF0115,1.6e-225,753.7,23.2,1.8e-225,753.5,23.2,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC
530,436,China.pigfarm.SRR5976187,290124_00008,290124,00008,8,-,ClassB,RF0054,3.5e-23,84.4,0.1,4e-23,84.2,0.1,1.1,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC
531,33,China.pigfarm.SRR5976187,290229_00002,290229,00002,2,-,adeA-adeI,RF0019,5.1e-44,153.0,6.4,6.4e-44,152.6,6.4,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtE
532,177,China.pigfarm.SRR5976187,290229_00003,290229,00003,3,-,RND_efflux,RF0115,1.8e-274,915.8,11.0,4.3e-274,914.5,11.0,1.5,1,1,0,1,1,1,1,Efflux pump membrane transporter BepE
533,1211,China.pigfarm.SRR5976187,290547_00003,290547,00003,3,-,tet_ribosomoal_protect,RF0135,3.2e-11,44.4,0.4,1.5e-10,42.2,0.1,2.0,2,0,0,2,2,2,1,Elongation factor 4
534,1342,China.pigfarm.SRR5976187,291325_00002,291325,00002,2,-,vanA,RF0149,0.00045,21.7,0.6,0.62,11.4,0.2,3.3,2,2,0,2,2,2,1,Carbamoyl-phosphate synthase large chain
535,1235,China.pigfarm.SRR5976187,292584_00007,292584,00007,7,-,tet_MFS_efflux,RF0134,6.7e-13,50.4,31.1,8.6e-13,50.1,31.1,1.2,1,0,0,1,1,1,1,hypothetical protein
536,957,China.pigfarm.SRR5976187,293716_00007,293716,00007,7,-,Qnr,RF0113,3.2e-14,55.3,0.5,1.2e-08,37.1,0.1,2.1,1,1,1,2,2,2,2,Secreted effector protein PipB2
537,961,China.pigfarm.SRR5976187,293716_00010,293716,00010,10,-,Qnr,RF0113,1.3e-05,27.2,0.7,3.6e-05,25.7,0.7,1.6,1,1,0,1,1,1,1,hypothetical protein
538,601,China.pigfarm.SRR5976187,29387_00005,29387,00005,5,-,Chlor_Efflux_Pump,RF0051,2.9e-08,35.3,1.6,2.9e-08,35.3,1.6,2.4,2,1,0,2,2,2,1,D-xylose-proton symporter
539,427,China.pigfarm.SRR5976187,294405_00007,294405,00007,7,-,APH3,RF0033,0.00041,22.1,0.0,1.2,10.7,0.0,2.2,1,1,0,2,2,2,2,hypothetical protein
540,1098,China.pigfarm.SRR5976187,294882_00003,294882,00003,3,-,tet_ribosomoal_protect,RF0135,2.6e-50,173.6,0.1,8.4e-34,119.0,0.1,3.2,1,1,2,3,3,3,3,GTP-binding protein TypA/BipA
541,1153,China.pigfarm.SRR5976187,295565_00010,295565,00010,10,-,tet_ribosomoal_protect,RF0135,9.4e-23,82.5,0.1,1.3e-22,82.1,0.1,1.1,1,0,0,1,1,1,1,Elongation factor Tu
542,1412,China.pigfarm.SRR5976187,295866_00017,295866,00017,17,-,vanH,RF0153,4.1e-18,67.6,0.1,7e-18,66.9,0.1,1.3,1,0,0,1,1,1,1,Erythronate-4-phosphate dehydrogenase
543,542,China.pigfarm.SRR5976187,295950_00006,295950,00006,6,-,Chlor_Acetyltrans_CAT,RF0050,6.9e-09,37.9,0.2,1.4e-08,36.9,0.2,1.5,1,1,0,1,1,1,1,Maltose O-acetyltransferase
544,433,China.pigfarm.SRR5976187,296421_00005,296421,00005,5,-,ClassB,RF0054,1.2e-08,36.7,0.0,2.3e-08,35.8,0.0,1.4,1,0,0,1,1,1,1,Ribonuclease J1
545,458,China.pigfarm.SRR5976187,297189_00002,297189,00002,2,-,blaI,RF0042,4.8e-07,32.0,0.1,5.5e-07,31.8,0.1,1.1,1,0,0,1,1,1,1,hypothetical protein
546,135,China.pigfarm.SRR5976187,297251_00001,297251,00001,1,-,MexC,RF0097,1.7e-08,35.9,0.2,0.00047,21.3,0.0,2.1,2,0,0,2,2,2,2,Multidrug resistance protein MdtA
547,215,China.pigfarm.SRR5976187,297251_00002,297251,00002,2,-,RND_efflux,RF0115,2e-244,816.3,21.6,2.3e-244,816.1,21.6,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA
548,801,China.pigfarm.SRR5976187,297376_00003,297376,00003,3,-,ClassC-AmpC,RF0055,1.3e-12,49.4,0.0,6.2e-06,27.4,0.0,2.6,3,0,0,3,3,3,2,putative protein
549,312,China.pigfarm.SRR5976187,2982_00008,2982,00008,8,-,adeC-adeK-oprM,RF0021,6.8e-21,76.8,24.5,1.4e-19,72.5,24.8,2.0,1,1,0,1,1,1,1,hypothetical protein
550,58,China.pigfarm.SRR5976187,2982_00009,2982,00009,9,-,adeA-adeI,RF0019,1e-18,69.7,13.4,1.3e-17,66.0,13.4,2.0,1,1,0,1,1,1,1,Macrolide export protein MacA
551,1302,China.pigfarm.SRR5976187,298444_00003,298444,00003,3,-,vanC,RF0151,3.2e-40,140.5,0.1,3.8e-39,136.9,0.1,1.9,1,1,0,1,1,1,1,D-alanine--D-alanine ligase
552,825,China.pigfarm.SRR5976187,299076_00001,299076,00001,1,-,ClassC-AmpC,RF0055,1.4e-05,26.2,0.0,2.2e-05,25.6,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein
553,911,China.pigfarm.SRR5976187,299451_00003,299451,00003,3,-,Erm23S_rRNA_methyltrans,RF0067,0.00039,21.7,0.0,0.00052,21.3,0.0,1.2,1,0,0,1,1,1,1,tRNA1(Val) (adenine(37)-N6)-methyltransferase
554,903,China.pigfarm.SRR5976187,299691_00002,299691,00002,2,-,Erm23S_rRNA_methyltrans,RF0067,0.00011,23.5,0.0,0.00016,23.0,0.0,1.1,1,0,0,1,1,1,1,tRNA1(Val) (adenine(37)-N6)-methyltransferase
