,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id
539,China.pigfarm.SRR5976181_ctg_258880_00007,-,RND_efflux,RF0115,1.8e-65,224.0,5.6,2.1e-65,223.7,5.6,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_258880,7
540,China.pigfarm.SRR5976187_ctg_142808_00003,-,Cfr23_rRNA_methyltrans,RF0048,2.3e-65,223.4,0.0,2.8e-65,223.2,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN   ,China.pigfarm.SRR5976187,ctg_142808,3
541,China.pigfarm.SRR5976187_ctg_113628_00001,-,RND_efflux,RF0115,2.6e-65,223.3,7.2,2.9e-65,223.2,7.2,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976187,ctg_113628,1
542,China.pigfarm.SRR5976187_ctg_349192_00026,-,vanT,RF0156,4.1e-65,222.7,0.0,6.7e-65,222.1,0.0,1.2,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_349192,26
543,China.pigfarm.SRR5976187_ctg_140571_00011,-,tet_ribosomoal_protect,RF0135,3.5e-65,222.7,0.0,6.5e-50,172.3,0.0,2.5,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_140571,11
544,China.pigfarm.SRR5976181_ctg_467225_00006,-,tet_ribosomoal_protect,RF0135,4.2e-65,222.6,0.0,3e-46,160.3,0.0,2.7,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_467225,6
545,China.pigfarm.SRR5976181_ctg_679737_00002,-,adeC-adeK-oprM,RF0021,4.8e-65,222.5,5.6,5.8e-65,222.2,5.6,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_679737,2
546,China.pigfarm.SRR5976181_ctg_401965_00008,-,vanT,RF0156,6.6e-65,222.2,0.0,1e-64,221.6,0.0,1.2,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_401965,8
547,China.pigfarm.SRR5976187_ctg_283711_00009,-,vanT,RF0156,6.3e-65,222.2,0.0,9.5e-65,221.6,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_283711,9
548,China.pigfarm.SRR5976181_ctg_45808_00002,-,vanT,RF0156,7.8e-65,222.0,0.3,1.3e-64,221.3,0.3,1.2,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_45808,2
549,China.pigfarm.SRR5976181_ctg_643026_00009,-,vanT,RF0156,8.2e-65,221.9,0.5,1.2e-64,221.3,0.5,1.2,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_643026,9
550,China.pigfarm.SRR5976181_ctg_522494_00010,-,tet_ribosomoal_protect,RF0135,7.5e-65,221.7,0.0,1.2e-47,164.9,0.0,2.5,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_522494,10
551,China.pigfarm.SRR5976181_ctg_396448_00003,-,vanT,RF0156,1.7e-64,220.9,0.2,3.3e-64,219.9,0.2,1.4,2,0,0,2,2,2,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_396448,3
552,China.pigfarm.SRR5976181_ctg_361131_00005,-,tet_ribosomoal_protect,RF0135,1.3e-64,220.9,0.0,5.2e-44,152.9,0.0,2.7,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_361131,5
553,China.pigfarm.SRR5976181_ctg_102079_00003,-,adeC-adeK-oprM,RF0021,1.6e-64,220.7,10.3,2e-64,220.4,10.3,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_102079,3
554,China.pigfarm.SRR5976187_ctg_681574_00003,-,vanT,RF0156,2.1e-64,220.4,0.2,3.1e-64,219.8,0.2,1.2,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_681574,3
555,China.pigfarm.SRR5976187_ctg_263586_00006,-,vanT,RF0156,2.7e-64,220.1,0.0,3.5e-64,219.7,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 2    ,China.pigfarm.SRR5976187,ctg_263586,6
556,China.pigfarm.SRR5976181_ctg_768294_00007,-,Cfr23_rRNA_methyltrans,RF0048,2.8e-64,220.0,0.0,3.7e-64,219.6,0.0,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN  ,China.pigfarm.SRR5976181,ctg_768294,7
557,China.pigfarm.SRR5976181_ctg_69654_00001,-,vanT,RF0156,4.3e-64,219.5,0.3,6.6e-64,218.9,0.3,1.2,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_69654,1
558,China.pigfarm.SRR5976187_ctg_90996_00005,-,vanX,RF0158,2.1e-64,219.1,0.0,2.4e-64,218.9,0.0,1.0,1,0,0,1,1,1,1,D-alanyl-D-alanine dipeptidase     ,China.pigfarm.SRR5976187,ctg_90996,5
559,China.pigfarm.SRR5976181_ctg_734186_00009,-,vanT,RF0156,6.8e-64,218.9,0.1,9e-64,218.5,0.1,1.0,1,0,0,1,1,1,1,Alanine racemase 1    ,China.pigfarm.SRR5976181,ctg_734186,9
560,China.pigfarm.SRR5976181_ctg_28746_00002,-,vanT,RF0156,6.4e-64,218.9,0.1,9.5e-64,218.4,0.1,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_28746,2
561,China.pigfarm.SRR5976181_ctg_603734_00001,-,vanT,RF0156,6.6e-64,218.9,0.0,9.8e-64,218.3,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_603734,1
562,China.pigfarm.SRR5976187_ctg_187881_00003,-,vanT,RF0156,9.3e-64,218.3,0.0,1.4e-63,217.7,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_187881,3
563,China.pigfarm.SRR5976181_ctg_357599_00003,-,vanT,RF0156,1.3e-63,218.0,0.0,1.9e-63,217.4,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_357599,3
564,China.pigfarm.SRR5976181_ctg_267468_00007,-,tet_ribosomoal_protect,RF0135,1e-63,218.0,0.1,1.6e-63,217.3,0.1,1.2,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_267468,7
565,China.pigfarm.SRR5976187_ctg_648783_00001,-,vanT,RF0156,1.3e-63,217.8,0.0,1.9e-63,217.3,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_648783,1
566,China.pigfarm.SRR5976181_ctg_135778_00004,-,tet_ribosomoal_protect,RF0135,1.9e-63,217.1,0.5,1e-62,214.7,0.5,1.8,1,1,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_135778,4
567,China.pigfarm.SRR5976181_ctg_116789_00002,-,vanT,RF0156,2.7e-63,216.9,0.0,3.9e-63,216.3,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_116789,2
568,China.pigfarm.SRR5976187_ctg_624032_00004,-,tet_ribosomoal_protect,RF0135,2.3e-63,216.7,0.1,1.2e-62,214.3,0.1,1.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_624032,4
569,China.pigfarm.SRR5976187_ctg_723110_00010,-,vanT,RF0156,3e-63,216.6,0.0,5e-63,215.9,0.0,1.2,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_723110,10
570,China.pigfarm.SRR5976187_ctg_6343_00005,-,vanT,RF0156,2.9e-63,216.6,0.0,5e-63,215.9,0.0,1.3,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_6343,5
571,China.pigfarm.SRR5976181_ctg_752128_00005,-,vanT,RF0156,3.2e-63,216.6,0.0,5.4e-63,215.9,0.0,1.3,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_752128,5
572,China.pigfarm.SRR5976181_ctg_641183_00001,-,tet_ribosomoal_protect,RF0135,3e-63,216.5,0.0,1.5e-43,151.3,0.0,2.7,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_641183,1
573,China.pigfarm.SRR5976187_ctg_46477_00009,-,vanT,RF0156,1.1e-62,214.7,0.1,1.9e-62,213.9,0.1,1.3,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_46477,9
574,China.pigfarm.SRR5976181_ctg_260221_00013,-,vanT,RF0156,1.2e-62,214.7,0.1,2.1e-62,213.9,0.1,1.3,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_260221,13
575,China.pigfarm.SRR5976181_ctg_162115_00010,-,tet_ribosomoal_protect,RF0135,1.2e-62,214.5,0.0,1e-53,184.9,0.0,2.7,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_162115,10
576,China.pigfarm.SRR5976187_ctg_132844_00003,-,adeC-adeK-oprM,RF0021,1.6e-62,214.0,22.9,3.2e-62,213.0,22.9,1.4,1,1,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976187,ctg_132844,3
577,China.pigfarm.SRR5976181_ctg_197805_00002,-,adeC-adeK-oprM,RF0021,1.7e-62,214.0,22.9,3.5e-62,213.0,22.9,1.4,1,1,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976181,ctg_197805,2
578,China.pigfarm.SRR5976181_ctg_197222_00010,-,vanT,RF0156,2.2e-62,213.9,0.0,3.4e-62,213.2,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_197222,10
579,China.pigfarm.SRR5976181_ctg_227841_00001,-,tet_ribosomoal_protect,RF0135,2.5e-62,213.4,0.0,3.1e-61,209.8,0.0,1.9,1,1,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_227841,1
580,China.pigfarm.SRR5976187_ctg_47131_00003,-,vanT,RF0156,3e-62,213.3,0.0,4.2e-62,212.8,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_47131,3
581,China.pigfarm.SRR5976181_ctg_170019_00001,-,vanT,RF0156,3.2e-62,213.3,0.0,5.1e-62,212.6,0.0,1.2,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_170019,1
582,China.pigfarm.SRR5976187_ctg_311931_00002,-,vanT,RF0156,3.2e-62,213.2,0.0,4.7e-62,212.6,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_311931,2
583,China.pigfarm.SRR5976181_ctg_563467_00004,-,vanT,RF0156,3.4e-62,213.2,0.0,4.8e-62,212.7,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_563467,4
584,China.pigfarm.SRR5976187_ctg_670280_00004,-,adeC-adeK-oprM,RF0021,4.4e-62,212.6,31.0,5.3e-62,212.3,31.0,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976187,ctg_670280,4
585,China.pigfarm.SRR5976181_ctg_132839_00006,-,adeC-adeK-oprM,RF0021,5.2e-62,212.5,31.0,6.2e-62,212.2,31.0,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_132839,6
586,China.pigfarm.SRR5976181_ctg_751107_00001,-,vanT,RF0156,6.3e-62,212.4,0.4,8.9e-62,211.9,0.4,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_751107,1
587,China.pigfarm.SRR5976181_ctg_554717_00024,-,adeC-adeK-oprM,RF0021,5.4e-62,212.4,17.4,5.9e-62,212.3,17.4,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_554717,24
588,China.pigfarm.SRR5976187_ctg_107100_00003,-,adeC-adeK-oprM,RF0021,4.9e-62,212.4,6.7,6.1e-62,212.1,6.7,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976187,ctg_107100,3
589,China.pigfarm.SRR5976181_ctg_481153_00019,-,adeC-adeK-oprM,RF0021,5.4e-62,212.4,6.7,6.7e-62,212.1,6.7,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_481153,19
590,China.pigfarm.SRR5976181_ctg_261597_00002,-,adeC-adeK-oprM,RF0021,1.4e-61,211.1,11.6,1.7e-61,210.8,11.6,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976181,ctg_261597,2
591,China.pigfarm.SRR5976187_ctg_523654_00005,-,vanT,RF0156,1.4e-61,211.1,0.0,1.8e-61,210.7,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_523654,5
592,China.pigfarm.SRR5976187_ctg_567004_00002,-,Cfr23_rRNA_methyltrans,RF0048,2.6e-61,210.1,0.0,3.5e-61,209.7,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN   ,China.pigfarm.SRR5976187,ctg_567004,2
593,China.pigfarm.SRR5976181_ctg_557339_00013,-,tet_ribosomoal_protect,RF0135,3.4e-61,209.7,0.0,4.4e-61,209.3,0.0,1.1,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_557339,13
594,China.pigfarm.SRR5976181_ctg_534922_00005,-,vanT,RF0156,4.2e-61,209.6,0.0,5.6e-61,209.2,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 1    ,China.pigfarm.SRR5976181,ctg_534922,5
595,China.pigfarm.SRR5976181_ctg_330124_00004,-,Cfr23_rRNA_methyltrans,RF0048,5.2e-61,209.2,0.2,6.9e-61,208.8,0.2,1.1,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN   ,China.pigfarm.SRR5976181,ctg_330124,4
596,China.pigfarm.SRR5976187_ctg_695962_00022,-,tet_ribosomoal_protect,RF0135,6.2e-61,208.7,0.1,1.9e-60,207.1,0.1,1.6,1,1,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976187,ctg_695962,22
597,China.pigfarm.SRR5976181_ctg_373928_00008,-,tet_ribosomoal_protect,RF0135,9.1e-61,208.3,0.0,1.6e-60,207.4,0.0,1.3,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_373928,8
598,China.pigfarm.SRR5976187_ctg_489020_00011,-,tet_ribosomoal_protect,RF0135,8.3e-61,208.3,0.0,1.5e-60,207.4,0.0,1.3,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976187,ctg_489020,11
599,China.pigfarm.SRR5976181_ctg_765961_00023,-,vanT,RF0156,1e-60,208.3,0.0,1.3e-60,208.0,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_765961,23
600,China.pigfarm.SRR5976187_ctg_536996_00035,-,vanT,RF0156,9.4e-61,208.3,0.0,1.2e-60,208.0,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_536996,35
601,China.pigfarm.SRR5976181_ctg_771078_00039,-,vanT,RF0156,1.4e-60,207.9,0.0,1.8e-60,207.5,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 1    ,China.pigfarm.SRR5976181,ctg_771078,39
602,China.pigfarm.SRR5976187_ctg_176236_00007,-,vanT,RF0156,1.5e-60,207.7,0.0,1.9e-60,207.4,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 1    ,China.pigfarm.SRR5976187,ctg_176236,7
603,China.pigfarm.SRR5976187_ctg_158931_00008,-,vanT,RF0156,1.7e-60,207.5,0.0,2.4e-60,207.0,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_158931,8
604,China.pigfarm.SRR5976181_ctg_664893_00008,-,vanT,RF0156,2.1e-60,207.3,0.0,2.9e-60,206.9,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_664893,8
605,China.pigfarm.SRR5976181_ctg_362084_00008,-,vanT,RF0156,2.2e-60,207.3,0.1,3.8e-60,206.5,0.1,1.3,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_362084,8
606,China.pigfarm.SRR5976181_ctg_432587_00004,-,tet_ribosomoal_protect,RF0135,1.9e-60,207.2,1.0,3.4e-42,146.9,0.5,2.4,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_432587,4
607,China.pigfarm.SRR5976187_ctg_370818_00005,-,vanT,RF0156,2.1e-60,207.2,0.1,3.6e-60,206.4,0.1,1.3,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_370818,5
608,China.pigfarm.SRR5976187_ctg_723277_00001,-,vanT,RF0156,2e-60,207.2,0.0,2.8e-60,206.8,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_723277,1
609,China.pigfarm.SRR5976181_ctg_624945_00002,-,vanT,RF0156,3.1e-60,206.8,0.0,4.2e-60,206.3,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_624945,2
610,China.pigfarm.SRR5976181_ctg_9031_00006,-,vanT,RF0156,3.6e-60,206.5,0.0,4.6e-60,206.2,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 2    ,China.pigfarm.SRR5976181,ctg_9031,6
611,China.pigfarm.SRR5976187_ctg_194407_00018,-,tet_ribosomoal_protect,RF0135,3.5e-60,206.2,0.0,7.2e-60,205.2,0.0,1.4,1,1,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976187,ctg_194407,18
612,China.pigfarm.SRR5976181_ctg_773618_00022,-,tet_ribosomoal_protect,RF0135,3.7e-60,206.2,0.0,7.6e-60,205.2,0.0,1.4,1,1,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_773618,22
613,China.pigfarm.SRR5976181_ctg_320119_00013,-,vanC,RF0151,3.8e-60,206.1,0.1,5.3e-60,205.7,0.1,1.1,1,0,0,1,1,1,1,D-alanine--D-alanine ligase     ,China.pigfarm.SRR5976181,ctg_320119,13
614,China.pigfarm.SRR5976181_ctg_605260_00015,-,tet_ribosomoal_protect,RF0135,4.4e-60,206.0,0.0,6.3e-60,205.5,0.0,1.1,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_605260,15
615,China.pigfarm.SRR5976187_ctg_142776_00004,-,tet_ribosomoal_protect,RF0135,5.5e-60,205.6,0.0,8e-60,205.0,0.0,1.1,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976187,ctg_142776,4
616,China.pigfarm.SRR5976181_ctg_120166_00006,-,tet_ribosomoal_protect,RF0135,5.9e-60,205.6,0.0,6.4e-43,149.3,0.0,2.8,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_120166,6
617,China.pigfarm.SRR5976181_ctg_14565_00001,-,tet_ribosomoal_protect,RF0135,6e-60,205.5,0.0,9e-60,205.0,0.0,1.1,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_14565,1
618,China.pigfarm.SRR5976187_ctg_21985_00009,-,tet_ribosomoal_protect,RF0135,6.1e-60,205.4,0.0,8.9e-60,204.8,0.0,1.1,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976187,ctg_21985,9
619,China.pigfarm.SRR5976181_ctg_23809_00016,-,tet_ribosomoal_protect,RF0135,7.8e-60,205.2,0.0,1.1e-59,204.6,0.0,1.1,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_23809,16
620,China.pigfarm.SRR5976187_ctg_182343_00002,-,tet_ribosomoal_protect,RF0135,7.4e-60,205.1,0.0,4.6e-40,139.7,0.1,2.0,2,0,0,2,2,2,2,Peptide chain release factor 3  ,China.pigfarm.SRR5976187,ctg_182343,2
621,China.pigfarm.SRR5976187_ctg_415782_00016,-,APH3',RF0173,1e-59,204.5,0.0,1.3e-59,204.2,0.0,1.1,1,0,0,1,1,1,1,Aminoglycoside 3'-phosphotransferase     ,China.pigfarm.SRR5976187,ctg_415782,16
622,China.pigfarm.SRR5976181_ctg_116876_00017,-,APH3',RF0173,1.1e-59,204.5,0.0,1.4e-59,204.2,0.0,1.1,1,0,0,1,1,1,1,Aminoglycoside 3'-phosphotransferase     ,China.pigfarm.SRR5976181,ctg_116876,17
623,China.pigfarm.SRR5976181_ctg_2274_00041,-,vanT,RF0156,1.6e-59,204.4,0.2,2.7e-59,203.7,0.2,1.3,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_2274,41
624,China.pigfarm.SRR5976181_ctg_164494_00032,-,vanC,RF0151,1.7e-59,204.0,0.0,9.9e-59,201.5,0.0,1.8,1,1,0,1,1,1,1,D-alanine--D-alanine ligase     ,China.pigfarm.SRR5976181,ctg_164494,32
625,China.pigfarm.SRR5976187_ctg_364263_00076,-,vanC,RF0151,1.5e-59,204.0,0.0,9e-59,201.5,0.0,1.8,1,1,0,1,1,1,1,D-alanine--D-alanine ligase     ,China.pigfarm.SRR5976187,ctg_364263,76
626,China.pigfarm.SRR5976181_ctg_607409_00004,-,tet_ribosomoal_protect,RF0135,2.4e-59,203.6,0.0,4e-59,202.8,0.0,1.2,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_607409,4
627,China.pigfarm.SRR5976187_ctg_615015_00010,-,ANT6,RF0029,1.9e-59,203.5,0.0,2.3e-59,203.3,0.0,1.0,1,0,0,1,1,1,1,Aminoglycoside 6-adenylyltransferase     ,China.pigfarm.SRR5976187,ctg_615015,10
628,China.pigfarm.SRR5976187_ctg_665165_00009,-,Cfr23_rRNA_methyltrans,RF0048,2.9e-59,203.4,1.3,3.5e-59,203.1,1.3,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN  ,China.pigfarm.SRR5976187,ctg_665165,9
629,China.pigfarm.SRR5976181_ctg_699222_00010,-,vanT,RF0156,3.9e-59,203.1,0.0,5.7e-59,202.6,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_699222,10
630,China.pigfarm.SRR5976181_ctg_36280_00005,-,adeC-adeK-oprM,RF0021,4e-59,203.0,7.9,4.9e-59,202.7,7.9,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_36280,5
631,China.pigfarm.SRR5976181_ctg_470008_00007,-,tet_ribosomoal_protect,RF0135,3.9e-59,202.9,0.0,6.3e-59,202.2,0.0,1.2,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_470008,7
632,China.pigfarm.SRR5976187_ctg_243588_00015,-,tet_ribosomoal_protect,RF0135,3.5e-59,202.9,0.0,5.8e-59,202.2,0.0,1.2,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976187,ctg_243588,15
633,China.pigfarm.SRR5976187_ctg_407498_00003,-,vanT,RF0156,7.6e-59,202.1,0.0,1.1e-58,201.5,0.0,1.2,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976187,ctg_407498,3
634,China.pigfarm.SRR5976187_ctg_533204_00004,-,vanX,RF0158,4.2e-59,201.8,0.1,5.2e-59,201.5,0.1,1.1,1,0,0,1,1,1,1,D-alanyl-D-alanine dipeptidase     ,China.pigfarm.SRR5976187,ctg_533204,4
635,China.pigfarm.SRR5976181_ctg_540027_00002,-,vanT,RF0156,1e-58,201.8,0.1,1.4e-58,201.3,0.1,1.1,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_540027,2
636,China.pigfarm.SRR5976181_ctg_82458_00014,-,tet_ribosomoal_protect,RF0135,8.5e-59,201.7,0.0,3.3e-58,199.8,0.0,1.7,1,1,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_82458,14
637,China.pigfarm.SRR5976181_ctg_168617_00009,-,RND_efflux,RF0115,1e-58,201.6,3.9,1.2e-58,201.4,3.9,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepG  ,China.pigfarm.SRR5976181,ctg_168617,9
638,China.pigfarm.SRR5976187_ctg_108362_00026,-,tet_ribosomoal_protect,RF0135,1.6e-58,200.7,0.0,3.1e-58,199.8,0.0,1.3,1,1,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976187,ctg_108362,26
639,China.pigfarm.SRR5976181_ctg_414746_00003,-,tet_ribosomoal_protect,RF0135,1.8e-58,200.6,0.0,3.7e-58,199.6,0.0,1.3,1,1,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_414746,3
640,China.pigfarm.SRR5976181_ctg_533146_00006,-,vanX,RF0158,1.1e-58,200.6,0.0,1.3e-58,200.3,0.0,1.1,1,0,0,1,1,1,1,D-alanyl-D-alanine dipeptidase     ,China.pigfarm.SRR5976181,ctg_533146,6
641,China.pigfarm.SRR5976181_ctg_314770_00037,-,vanT,RF0156,2.3e-58,200.6,0.0,3.5e-58,200.0,0.0,1.2,1,0,0,1,1,1,1,Alanine racemase     ,China.pigfarm.SRR5976181,ctg_314770,37
642,China.pigfarm.SRR5976181_ctg_301389_00002,-,tet_ribosomoal_protect,RF0135,2e-58,200.5,0.0,3.4e-58,199.8,0.0,1.2,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_301389,2
643,China.pigfarm.SRR5976187_ctg_95896_00018,-,tet_ribosomoal_protect,RF0135,1.9e-58,200.5,0.0,3.1e-58,199.8,0.0,1.2,1,0,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976187,ctg_95896,18
644,China.pigfarm.SRR5976187_ctg_276264_00004,-,tet_ribosomoal_protect,RF0135,2.1e-58,200.3,0.0,5.6e-58,198.9,0.0,1.5,1,1,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976187,ctg_276264,4
645,China.pigfarm.SRR5976181_ctg_102539_00003,-,tet_ribosomoal_protect,RF0135,2.3e-58,200.3,0.0,6.2e-58,198.9,0.0,1.5,1,1,0,1,1,1,1,Peptide chain release factor 3  ,China.pigfarm.SRR5976181,ctg_102539,3
646,China.pigfarm.SRR5976181_ctg_252973_00007,-,Cfr23_rRNA_methyltrans,RF0048,2.7e-58,200.3,0.0,3.3e-58,200.0,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN   ,China.pigfarm.SRR5976181,ctg_252973,7
