,index,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id,sample_contig
19375,2804,China.pigfarm.SRR5976183_ctg_152979_00002,-,tet_ribosomoal_protect,RF0135,6.5e-96,324.3,0.0,2.1e-94,319.4,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_152979,2,China.pigfarm.SRR5976183_ctg_152979
23142,3025,China.pigfarm.SRR5976181_ctg_224996_00008,-,tet_ribosomoal_protect,RF0135,7.4e-96,324.2,0.0,4e-54,186.3,0.0,2.7,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_224996,8,China.pigfarm.SRR5976181_ctg_224996
9173,2410,China.pigfarm.SRR5976182_ctg_5335_00006,-,tet_ribosomoal_protect,RF0135,8.1e-96,323.7,0.0,5e-94,317.8,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976182,ctg_5335,6,China.pigfarm.SRR5976182_ctg_5335
15816,2623,China.pigfarm.SRR5976185_ctg_590110_00023,-,tet_ribosomoal_protect,RF0135,1.1e-95,323.7,0.0,6.5e-94,317.8,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_590110,23,China.pigfarm.SRR5976185_ctg_590110
6031,2480,China.pigfarm.SRR5976184_ctg_74028_00039,-,tet_ribosomoal_protect,RF0135,9.8e-96,323.6,0.0,1.6e-94,319.6,0.0,2.4,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976184,ctg_74028,39,China.pigfarm.SRR5976184_ctg_74028
19868,3297,China.pigfarm.SRR5976183_ctg_18794_00006,-,vanH,RF0153,6.1e-96,323.5,0.3,8e-96,323.1,0.3,1.0,1,0,0,1,1,1,1,Phenyllactate dehydrogenase     ,China.pigfarm.SRR5976183,ctg_18794,6,China.pigfarm.SRR5976183_ctg_18794
6492,2941,China.pigfarm.SRR5976184_ctg_580712_00005,-,vanH,RF0153,5.5e-96,323.5,0.3,7.2e-96,323.1,0.3,1.0,1,0,0,1,1,1,1,Phenyllactate dehydrogenase     ,China.pigfarm.SRR5976184,ctg_580712,5,China.pigfarm.SRR5976184_ctg_580712
16297,3104,China.pigfarm.SRR5976185_ctg_468812_00007,-,vanH,RF0153,8.8e-96,323.0,0.6,1.1e-95,322.7,0.6,1.0,1,0,0,1,1,1,1,Phenyllactate dehydrogenase      ,China.pigfarm.SRR5976185,ctg_468812,7,China.pigfarm.SRR5976185_ctg_468812
15817,2624,China.pigfarm.SRR5976185_ctg_572285_00007,-,tet_ribosomoal_protect,RF0135,9.7e-95,320.5,0.0,7.9e-93,314.2,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_572285,7,China.pigfarm.SRR5976185_ctg_572285
15818,2625,China.pigfarm.SRR5976185_ctg_31842_00032,-,tet_ribosomoal_protect,RF0135,1.2e-94,320.3,4.5,3.7e-93,315.3,4.5,2.6,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_31842,32,China.pigfarm.SRR5976185_ctg_31842
19376,2805,China.pigfarm.SRR5976183_ctg_576419_00027,-,tet_ribosomoal_protect,RF0135,1.1e-94,320.3,4.5,3.6e-93,315.3,4.5,2.6,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_576419,27,China.pigfarm.SRR5976183_ctg_576419
6032,2481,China.pigfarm.SRR5976184_ctg_545301_00005,-,tet_ribosomoal_protect,RF0135,1e-94,320.2,0.0,2.4e-93,315.7,0.0,2.5,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976184,ctg_545301,5,China.pigfarm.SRR5976184_ctg_545301
23143,3026,China.pigfarm.SRR5976181_ctg_352163_00008,-,tet_ribosomoal_protect,RF0135,1.2e-94,320.1,0.0,2.1e-92,312.8,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_352163,8,China.pigfarm.SRR5976181_ctg_352163
3271,3271,China.pigfarm.SRR5976186_ctg_277134_00004,-,vanH,RF0153,7.7e-95,319.9,1.1,9.3e-95,319.6,1.1,1.0,1,0,0,1,1,1,1,Phenyllactate dehydrogenase     ,China.pigfarm.SRR5976186,ctg_277134,4,China.pigfarm.SRR5976186_ctg_277134
495,495,China.pigfarm.SRR5976186_ctg_381375_00025,-,Cfr23_rRNA_methyltrans,RF0048,1.9e-94,319.3,0.1,2.5e-94,318.9,0.1,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN  ,China.pigfarm.SRR5976186,ctg_381375,25,China.pigfarm.SRR5976186_ctg_381375
12487,2765,China.pigfarm.SRR5976187_ctg_105174_00007,-,tet_ribosomoal_protect,RF0135,2e-94,319.3,0.0,2e-92,312.7,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_105174,7,China.pigfarm.SRR5976187_ctg_105174
15819,2626,China.pigfarm.SRR5976185_ctg_37768_00003,-,tet_ribosomoal_protect,RF0135,2.3e-94,319.3,0.0,2.3e-92,312.7,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_37768,3,China.pigfarm.SRR5976185_ctg_37768
6033,2482,China.pigfarm.SRR5976184_ctg_17468_00018,-,tet_ribosomoal_protect,RF0135,2.1e-94,319.2,0.1,1.3e-53,184.4,0.1,2.9,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976184,ctg_17468,18,China.pigfarm.SRR5976184_ctg_17468
2817,2817,China.pigfarm.SRR5976186_ctg_718138_00003,-,tet_ribosomoal_protect,RF0135,3.9e-94,318.5,0.0,1.8e-52,180.8,0.1,2.8,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976186,ctg_718138,3,China.pigfarm.SRR5976186_ctg_718138
19377,2806,China.pigfarm.SRR5976183_ctg_176329_00009,-,tet_ribosomoal_protect,RF0135,8.5e-94,317.4,0.0,4.1e-76,258.9,0.0,3.4,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_176329,9,China.pigfarm.SRR5976183_ctg_176329
12488,2766,China.pigfarm.SRR5976187_ctg_623989_00003,-,tet_ribosomoal_protect,RF0135,1.7e-93,316.3,0.0,2.1e-91,309.4,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_623989,3,China.pigfarm.SRR5976187_ctg_623989
23144,3027,China.pigfarm.SRR5976181_ctg_72202_00005,-,tet_ribosomoal_protect,RF0135,1.8e-93,316.3,0.0,2.3e-91,309.4,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_72202,5,China.pigfarm.SRR5976181_ctg_72202
12489,2767,China.pigfarm.SRR5976187_ctg_310229_00002,-,tet_ribosomoal_protect,RF0135,2.5e-93,315.7,0.0,1.3e-91,310.0,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_310229,2,China.pigfarm.SRR5976187_ctg_310229
15820,2627,China.pigfarm.SRR5976185_ctg_190238_00003,-,tet_ribosomoal_protect,RF0135,4e-93,315.2,0.0,5.8e-91,308.1,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_190238,3,China.pigfarm.SRR5976185_ctg_190238
497,497,China.pigfarm.SRR5976186_ctg_327587_00009,-,Cfr23_rRNA_methyltrans,RF0048,5.9e-93,314.4,0.0,7.6e-93,314.0,0.0,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN  ,China.pigfarm.SRR5976186,ctg_327587,9,China.pigfarm.SRR5976186_ctg_327587
15821,2628,China.pigfarm.SRR5976185_ctg_172484_00024,-,tet_ribosomoal_protect,RF0135,7.8e-93,314.2,0.1,6.9e-76,258.2,0.1,3.5,2,1,0,2,2,2,2,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_172484,24,China.pigfarm.SRR5976185_ctg_172484
12490,2768,China.pigfarm.SRR5976187_ctg_180328_00002,-,tet_ribosomoal_protect,RF0135,7e-93,314.2,0.1,6.2e-76,258.2,0.1,3.5,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_180328,2,China.pigfarm.SRR5976187_ctg_180328
2818,2818,China.pigfarm.SRR5976186_ctg_7429_00005,-,tet_ribosomoal_protect,RF0135,9.3e-93,313.9,0.0,1e-90,307.2,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976186,ctg_7429,5,China.pigfarm.SRR5976186_ctg_7429
9174,2411,China.pigfarm.SRR5976182_ctg_691436_00004,-,tet_ribosomoal_protect,RF0135,7.3e-93,313.9,0.0,8.1e-91,307.2,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976182,ctg_691436,4,China.pigfarm.SRR5976182_ctg_691436
12491,2769,China.pigfarm.SRR5976187_ctg_137887_00004,-,tet_ribosomoal_protect,RF0135,9.7e-93,313.7,0.0,3.4e-90,305.4,0.0,2.9,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_137887,4,China.pigfarm.SRR5976187_ctg_137887
23145,3028,China.pigfarm.SRR5976181_ctg_82502_00010,-,tet_ribosomoal_protect,RF0135,1.1e-92,313.7,0.0,3.7e-90,305.4,0.0,2.9,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_82502,10,China.pigfarm.SRR5976181_ctg_82502
9175,2412,China.pigfarm.SRR5976182_ctg_477095_00005,-,tet_ribosomoal_protect,RF0135,8.3e-93,313.7,0.0,2.9e-90,305.4,0.0,2.9,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976182,ctg_477095,5,China.pigfarm.SRR5976182_ctg_477095
15822,2629,China.pigfarm.SRR5976185_ctg_432965_00004,-,tet_ribosomoal_protect,RF0135,1.1e-92,313.7,0.0,3.8e-90,305.4,0.0,2.9,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_432965,4,China.pigfarm.SRR5976185_ctg_432965
8609,1846,China.pigfarm.SRR5976182_ctg_598213_00015,-,RND_efflux,RF0115,1.3e-92,313.5,0.0,7e-92,311.1,0.0,1.8,1,1,0,1,1,1,1,Multidrug resistance protein MdtC   ,China.pigfarm.SRR5976182,ctg_598213,15,China.pigfarm.SRR5976182_ctg_598213
22478,2361,China.pigfarm.SRR5976181_ctg_324039_00004,-,RND_efflux,RF0115,1.8e-92,313.4,0.0,1.3e-91,310.5,0.0,1.9,1,1,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976181,ctg_324039,4,China.pigfarm.SRR5976181_ctg_324039
5417,1866,China.pigfarm.SRR5976184_ctg_147554_00041,-,RND_efflux,RF0115,1.7e-92,313.3,2.5,2e-92,313.0,2.5,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976184,ctg_147554,41,China.pigfarm.SRR5976184_ctg_147554
2819,2819,China.pigfarm.SRR5976186_ctg_328683_00003,-,tet_ribosomoal_protect,RF0135,1.6e-92,313.1,0.0,5.6e-90,304.7,0.0,2.9,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976186,ctg_328683,3,China.pigfarm.SRR5976186_ctg_328683
15823,2630,China.pigfarm.SRR5976185_ctg_150413_00026,-,tet_ribosomoal_protect,RF0135,2.2e-92,312.7,0.0,5.4e-90,304.9,0.0,2.9,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_150413,26,China.pigfarm.SRR5976185_ctg_150413
2820,2820,China.pigfarm.SRR5976186_ctg_739824_00005,-,tet_ribosomoal_protect,RF0135,2.4e-92,312.6,0.0,1.8e-90,306.4,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976186,ctg_739824,5,China.pigfarm.SRR5976186_ctg_739824
22479,2362,China.pigfarm.SRR5976181_ctg_338218_00006,-,RND_efflux,RF0115,3e-92,312.6,0.0,6.1e-92,311.6,0.0,1.4,1,1,0,1,1,1,1,Multidrug resistance protein MdtB   ,China.pigfarm.SRR5976181,ctg_338218,6,China.pigfarm.SRR5976181_ctg_338218
15206,2013,China.pigfarm.SRR5976185_ctg_6433_00003,-,RND_efflux,RF0115,3.1e-92,312.6,0.0,6.2e-92,311.6,0.0,1.4,1,1,0,1,1,1,1,Multidrug resistance protein MdtB    ,China.pigfarm.SRR5976185,ctg_6433,3,China.pigfarm.SRR5976185_ctg_6433
6034,2483,China.pigfarm.SRR5976184_ctg_181338_00007,-,tet_ribosomoal_protect,RF0135,5.3e-92,311.3,0.0,2.2e-91,309.3,0.0,1.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976184,ctg_181338,7,China.pigfarm.SRR5976184_ctg_181338
15824,2631,China.pigfarm.SRR5976185_ctg_654383_00003,-,tet_ribosomoal_protect,RF0135,6.5e-92,311.2,0.0,5e-90,305.0,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_654383,3,China.pigfarm.SRR5976185_ctg_654383
13433,240,China.pigfarm.SRR5976185_ctg_615347_00001,-,adeC-adeK-oprM,RF0021,6e-92,311.2,11.2,7.9e-92,310.8,11.2,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM    ,China.pigfarm.SRR5976185,ctg_615347,1,China.pigfarm.SRR5976185_ctg_615347
12492,2770,China.pigfarm.SRR5976187_ctg_245571_00007,-,tet_ribosomoal_protect,RF0135,9.2e-92,310.5,0.0,1.1e-89,303.7,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_245571,7,China.pigfarm.SRR5976187_ctg_245571
19379,2808,China.pigfarm.SRR5976183_ctg_387429_00011,-,tet_ribosomoal_protect,RF0135,1e-91,310.5,0.0,1.2e-89,303.7,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_387429,11,China.pigfarm.SRR5976183_ctg_387429
9176,2413,China.pigfarm.SRR5976182_ctg_501287_00004,-,tet_ribosomoal_protect,RF0135,7.8e-92,310.5,0.0,9.4e-90,303.7,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976182,ctg_501287,4,China.pigfarm.SRR5976182_ctg_501287
2821,2821,China.pigfarm.SRR5976186_ctg_328013_00007,-,tet_ribosomoal_protect,RF0135,1e-91,310.5,0.0,1.2e-89,303.7,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976186,ctg_328013,7,China.pigfarm.SRR5976186_ctg_328013
23147,3030,China.pigfarm.SRR5976181_ctg_722011_00018,-,tet_ribosomoal_protect,RF0135,1.6e-91,309.9,0.2,1.7e-89,303.1,0.2,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_722011,18,China.pigfarm.SRR5976181_ctg_722011
2822,2822,China.pigfarm.SRR5976186_ctg_278014_00060,-,tet_ribosomoal_protect,RF0135,1.6e-91,309.9,0.0,1.9e-89,303.0,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976186,ctg_278014,60,China.pigfarm.SRR5976186_ctg_278014
9177,2414,China.pigfarm.SRR5976182_ctg_692035_00008,-,tet_ribosomoal_protect,RF0135,1.3e-91,309.8,0.1,1.1e-89,303.4,0.1,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976182,ctg_692035,8,China.pigfarm.SRR5976182_ctg_692035
6035,2484,China.pigfarm.SRR5976184_ctg_245907_00037,-,tet_ribosomoal_protect,RF0135,1.6e-91,309.7,0.2,1.8e-89,302.9,0.2,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976184,ctg_245907,37,China.pigfarm.SRR5976184_ctg_245907
23148,3031,China.pigfarm.SRR5976181_ctg_103789_00004,-,tet_ribosomoal_protect,RF0135,2.9e-91,309.0,0.0,3.5e-89,302.1,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_103789,4,China.pigfarm.SRR5976181_ctg_103789
6036,2485,China.pigfarm.SRR5976184_ctg_143119_00005,-,tet_ribosomoal_protect,RF0135,2.6e-91,309.0,0.1,2.6e-89,302.4,0.1,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976184,ctg_143119,5,China.pigfarm.SRR5976184_ctg_143119
23149,3032,China.pigfarm.SRR5976181_ctg_712272_00005,-,tet_ribosomoal_protect,RF0135,1e-90,307.2,0.0,6.3e-89,301.3,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_712272,5,China.pigfarm.SRR5976181_ctg_712272
19380,2809,China.pigfarm.SRR5976183_ctg_457555_00004,-,tet_ribosomoal_protect,RF0135,1e-90,307.2,0.0,6.2e-89,301.3,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_457555,4,China.pigfarm.SRR5976183_ctg_457555
12493,2771,China.pigfarm.SRR5976187_ctg_366982_00006,-,tet_ribosomoal_protect,RF0135,1e-90,307.1,0.0,6.1e-89,301.2,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_366982,6,China.pigfarm.SRR5976187_ctg_366982
6037,2486,China.pigfarm.SRR5976184_ctg_276039_00004,-,tet_ribosomoal_protect,RF0135,1.4e-90,306.6,0.0,8.5e-89,300.7,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976184,ctg_276039,4,China.pigfarm.SRR5976184_ctg_276039
9178,2415,China.pigfarm.SRR5976182_ctg_607842_00005,-,tet_ribosomoal_protect,RF0135,1.2e-90,306.6,0.0,7.4e-89,300.7,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976182,ctg_607842,5,China.pigfarm.SRR5976182_ctg_607842
13647,454,China.pigfarm.SRR5976185_ctg_474239_00073,-,Cfr23_rRNA_methyltrans,RF0048,1.9e-90,306.2,0.0,2.1e-90,306.0,0.0,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN   ,China.pigfarm.SRR5976185,ctg_474239,73,China.pigfarm.SRR5976185_ctg_474239
16071,2878,China.pigfarm.SRR5976185_ctg_124282_00259,-,vanA,RF0149,2.2e-90,305.7,0.3,2.5e-90,305.5,0.3,1.0,1,0,0,1,1,1,1,D-alanine--D-alanine ligase A     ,China.pigfarm.SRR5976185,ctg_124282,259,China.pigfarm.SRR5976185_ctg_124282
6038,2487,China.pigfarm.SRR5976184_ctg_238210_00035,-,tet_ribosomoal_protect,RF0135,5.3e-90,304.7,0.0,3.1e-88,298.8,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976184,ctg_238210,35,China.pigfarm.SRR5976184_ctg_238210
12495,2773,China.pigfarm.SRR5976187_ctg_100304_00020,-,tet_ribosomoal_protect,RF0135,5.3e-90,304.7,0.1,2.4e-88,299.2,0.1,2.6,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_100304,20,China.pigfarm.SRR5976187_ctg_100304
2824,2824,China.pigfarm.SRR5976186_ctg_725557_00005,-,tet_ribosomoal_protect,RF0135,7.6e-90,304.3,0.1,3.5e-88,298.8,0.1,2.6,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976186,ctg_725557,5,China.pigfarm.SRR5976186_ctg_725557
9179,2416,China.pigfarm.SRR5976182_ctg_92782_00004,-,tet_ribosomoal_protect,RF0135,5.9e-90,304.3,0.1,2.7e-88,298.8,0.1,2.6,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976182,ctg_92782,4,China.pigfarm.SRR5976182_ctg_92782
19382,2811,China.pigfarm.SRR5976183_ctg_30452_00039,-,tet_ribosomoal_protect,RF0135,7.6e-90,304.3,0.1,3.4e-88,298.8,0.1,2.6,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_30452,39,China.pigfarm.SRR5976183_ctg_30452
6039,2488,China.pigfarm.SRR5976184_ctg_184502_00011,-,tet_ribosomoal_protect,RF0135,1.1e-89,303.6,0.0,9.2e-88,297.3,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976184,ctg_184502,11,China.pigfarm.SRR5976184_ctg_184502
23152,3035,China.pigfarm.SRR5976181_ctg_87837_00005,-,tet_ribosomoal_protect,RF0135,1.4e-89,303.4,0.0,3.4e-87,295.6,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_87837,5,China.pigfarm.SRR5976181_ctg_87837
18744,2173,China.pigfarm.SRR5976183_ctg_122942_00001,-,RND_efflux,RF0115,2e-89,303.3,10.0,2.2e-89,303.1,10.0,1.0,1,0,0,1,1,1,1,Nickel and cobalt resistance protein CnrA ,China.pigfarm.SRR5976183,ctg_122942,1,China.pigfarm.SRR5976183_ctg_122942
15827,2634,China.pigfarm.SRR5976185_ctg_611169_00031,-,tet_ribosomoal_protect,RF0135,1.5e-89,303.3,0.1,2.4e-87,296.1,0.1,2.7,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_611169,31,China.pigfarm.SRR5976185_ctg_611169
6040,2489,China.pigfarm.SRR5976184_ctg_331478_00005,-,tet_ribosomoal_protect,RF0135,1.7e-89,303.0,0.0,3.7e-87,295.3,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976184,ctg_331478,5,China.pigfarm.SRR5976184_ctg_331478
19384,2813,China.pigfarm.SRR5976183_ctg_74497_00001,-,tet_ribosomoal_protect,RF0135,4.5e-89,301.8,0.0,8.4e-87,294.2,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_74497,1,China.pigfarm.SRR5976183_ctg_74497
9180,2417,China.pigfarm.SRR5976182_ctg_43838_00005,-,tet_ribosomoal_protect,RF0135,3.8e-89,301.7,0.0,2.7e-87,295.5,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976182,ctg_43838,5,China.pigfarm.SRR5976182_ctg_43838
23153,3036,China.pigfarm.SRR5976181_ctg_15191_00032,-,tet_ribosomoal_protect,RF0135,4.9e-89,301.7,0.0,3.4e-87,295.5,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_15191,32,China.pigfarm.SRR5976181_ctg_15191
11890,2168,China.pigfarm.SRR5976187_ctg_269899_00001,-,RND_efflux,RF0115,7.6e-89,301.2,0.0,1.1e-88,300.7,0.0,1.3,1,1,0,1,1,1,1,Nickel and cobalt resistance protein CnrA ,China.pigfarm.SRR5976187,ctg_269899,1,China.pigfarm.SRR5976187_ctg_269899
15828,2635,China.pigfarm.SRR5976185_ctg_71000_00039,-,tet_ribosomoal_protect,RF0135,8.8e-89,300.8,0.0,7.4e-87,294.5,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_71000,39,China.pigfarm.SRR5976185_ctg_71000
2826,2826,China.pigfarm.SRR5976186_ctg_541650_00039,-,tet_ribosomoal_protect,RF0135,8.5e-89,300.8,0.0,7.2e-87,294.5,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976186,ctg_541650,39,China.pigfarm.SRR5976186_ctg_541650
23154,3037,China.pigfarm.SRR5976181_ctg_554466_00031,-,tet_ribosomoal_protect,RF0135,8.5e-89,300.8,0.0,7.2e-87,294.5,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_554466,31,China.pigfarm.SRR5976181_ctg_554466
12497,2775,China.pigfarm.SRR5976187_ctg_250358_00039,-,tet_ribosomoal_protect,RF0135,7.8e-89,300.8,0.0,6.6e-87,294.5,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_250358,39,China.pigfarm.SRR5976187_ctg_250358
19385,2814,China.pigfarm.SRR5976183_ctg_76652_00039,-,tet_ribosomoal_protect,RF0135,8.4e-89,300.8,0.0,7.1e-87,294.5,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_76652,39,China.pigfarm.SRR5976183_ctg_76652
23155,3038,China.pigfarm.SRR5976181_ctg_598474_00001,-,tet_ribosomoal_protect,RF0135,2.5e-88,299.3,0.0,4.5e-86,291.8,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_598474,1,China.pigfarm.SRR5976181_ctg_598474
23156,3039,China.pigfarm.SRR5976181_ctg_155730_00005,-,tet_ribosomoal_protect,RF0135,3.1e-88,299.0,0.0,2.3e-86,292.8,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_155730,5,China.pigfarm.SRR5976181_ctg_155730
15829,2636,China.pigfarm.SRR5976185_ctg_357544_00003,-,tet_ribosomoal_protect,RF0135,3.3e-88,298.9,0.0,2.9e-86,292.5,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_357544,3,China.pigfarm.SRR5976185_ctg_357544
9181,2418,China.pigfarm.SRR5976182_ctg_204952_00003,-,tet_ribosomoal_protect,RF0135,2.5e-88,298.9,0.0,1.9e-86,292.7,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976182,ctg_204952,3,China.pigfarm.SRR5976182_ctg_204952
12499,2777,China.pigfarm.SRR5976187_ctg_259093_00004,-,tet_ribosomoal_protect,RF0135,3.7e-88,298.6,0.0,2.1e-86,292.8,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_259093,4,China.pigfarm.SRR5976187_ctg_259093
2828,2828,China.pigfarm.SRR5976186_ctg_683229_00022,-,tet_ribosomoal_protect,RF0135,4e-88,298.6,0.0,2.3e-86,292.8,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976186,ctg_683229,22,China.pigfarm.SRR5976186_ctg_683229
23157,3040,China.pigfarm.SRR5976181_ctg_598603_00004,-,tet_ribosomoal_protect,RF0135,4e-88,298.6,0.0,2.3e-86,292.8,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_598603,4,China.pigfarm.SRR5976181_ctg_598603
15830,2637,China.pigfarm.SRR5976185_ctg_580035_00004,-,tet_ribosomoal_protect,RF0135,4.1e-88,298.6,0.0,2.4e-86,292.8,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_580035,4,China.pigfarm.SRR5976185_ctg_580035
9182,2419,China.pigfarm.SRR5976182_ctg_98907_00004,-,tet_ribosomoal_protect,RF0135,6e-88,297.7,0.0,1.6e-85,289.7,0.0,2.8,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976182,ctg_98907,4,China.pigfarm.SRR5976182_ctg_98907
