,index,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id,sample_contig
1174,20447,China.pigfarm.SRR5976181_ctg_105229_00003,-,adeC-adeK-oprM,RF0021,4.4e-80,272.1,17.2,5.2e-80,271.8,17.2,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_105229,3,China.pigfarm.SRR5976181_ctg_105229
1175,10011,China.pigfarm.SRR5976187_ctg_617214_00001,-,adeC-adeK-oprM,RF0021,4e-80,272.1,17.2,4.7e-80,271.8,17.2,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976187,ctg_617214,1,China.pigfarm.SRR5976187_ctg_617214
1176,16845,China.pigfarm.SRR5976183_ctg_27911_00007,-,adeC-adeK-oprM,RF0021,4.3e-80,272.1,17.2,5.1e-80,271.8,17.2,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976183,ctg_27911,7,China.pigfarm.SRR5976183_ctg_27911
1177,3765,China.pigfarm.SRR5976184_ctg_215970_00005,-,adeC-adeK-oprM,RF0021,3.9e-80,272.1,17.2,4.6e-80,271.8,17.2,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976184,ctg_215970,5,China.pigfarm.SRR5976184_ctg_215970
1178,255,China.pigfarm.SRR5976186_ctg_348712_00023,-,adeC-adeK-oprM,RF0021,5.5e-80,271.7,12.1,6.2e-80,271.6,12.1,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976186,ctg_348712,23,China.pigfarm.SRR5976186_ctg_348712
1179,13436,China.pigfarm.SRR5976185_ctg_330506_00002,-,adeC-adeK-oprM,RF0021,5.7e-80,271.7,12.1,6.3e-80,271.6,12.1,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC   ,China.pigfarm.SRR5976185,ctg_330506,2,China.pigfarm.SRR5976185_ctg_330506
1180,10012,China.pigfarm.SRR5976187_ctg_169313_00002,-,adeC-adeK-oprM,RF0021,5.1e-80,271.7,12.1,5.6e-80,271.6,12.1,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976187,ctg_169313,2,China.pigfarm.SRR5976187_ctg_169313
1181,3766,China.pigfarm.SRR5976184_ctg_199128_00015,-,adeC-adeK-oprM,RF0021,4.9e-80,271.7,12.1,5.5e-80,271.6,12.1,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976184,ctg_199128,15,China.pigfarm.SRR5976184_ctg_199128
1182,7005,China.pigfarm.SRR5976182_ctg_60603_00002,-,adeC-adeK-oprM,RF0021,4.3e-80,271.7,12.1,4.8e-80,271.6,12.1,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976182,ctg_60603,2,China.pigfarm.SRR5976182_ctg_60603
1183,20448,China.pigfarm.SRR5976181_ctg_736610_00002,-,adeC-adeK-oprM,RF0021,5.5e-80,271.7,12.1,6.2e-80,271.6,12.1,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976181,ctg_736610,2,China.pigfarm.SRR5976181_ctg_736610
1185,16411,China.pigfarm.SRR5976185_ctg_366193_00025,-,vanT,RF0156,9.1e-80,271.4,0.0,1.2e-79,271.0,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 2     ,China.pigfarm.SRR5976185,ctg_366193,25,China.pigfarm.SRR5976185_ctg_366193
1190,19400,China.pigfarm.SRR5976183_ctg_83551_00144,-,tet_ribosomoal_protect,RF0135,1e-79,270.8,0.6,3e-78,266.0,0.6,2.6,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_83551,144,China.pigfarm.SRR5976183_ctg_83551
1193,20449,China.pigfarm.SRR5976181_ctg_205899_00003,-,adeC-adeK-oprM,RF0021,1.2e-79,270.6,13.8,1.3e-79,270.5,13.8,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_205899,3,China.pigfarm.SRR5976181_ctg_205899
1199,12897,China.pigfarm.SRR5976187_ctg_700469_00002,-,vanD,RF0152,1.6e-79,269.9,0.0,2.1e-79,269.5,0.0,1.1,1,0,0,1,1,1,1,D-alanine--D-alanine ligase A    ,China.pigfarm.SRR5976187,ctg_700469,2,China.pigfarm.SRR5976187_ctg_700469
1217,14018,China.pigfarm.SRR5976185_ctg_21409_00001,-,ClassD,RF0056,3e-79,268.2,5.5,3.7e-79,267.9,5.5,1.0,1,0,0,1,1,1,1,Beta-lactamase OXA-133      ,China.pigfarm.SRR5976185,ctg_21409,1,China.pigfarm.SRR5976185_ctg_21409
1223,23167,China.pigfarm.SRR5976181_ctg_483339_00003,-,tet_ribosomoal_protect,RF0135,2e-78,266.6,0.0,4.3e-77,262.2,0.0,2.5,1,1,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_483339,3,China.pigfarm.SRR5976181_ctg_483339
1224,20450,China.pigfarm.SRR5976181_ctg_149284_00008,-,adeC-adeK-oprM,RF0021,1.9e-78,266.6,5.3,2.2e-78,266.5,5.3,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976181,ctg_149284,8,China.pigfarm.SRR5976181_ctg_149284
1225,256,China.pigfarm.SRR5976186_ctg_307124_00003,-,adeC-adeK-oprM,RF0021,1.9e-78,266.6,5.3,2.2e-78,266.5,5.3,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976186,ctg_307124,3,China.pigfarm.SRR5976186_ctg_307124
1226,16846,China.pigfarm.SRR5976183_ctg_594923_00007,-,adeC-adeK-oprM,RF0021,1.9e-78,266.6,5.3,2.1e-78,266.5,5.3,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976183,ctg_594923,7,China.pigfarm.SRR5976183_ctg_594923
1227,7006,China.pigfarm.SRR5976182_ctg_503126_00015,-,adeC-adeK-oprM,RF0021,1.6e-78,266.5,4.5,1.8e-78,266.4,4.5,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976182,ctg_503126,15,China.pigfarm.SRR5976182_ctg_503126
1240,9502,China.pigfarm.SRR5976182_ctg_637422_00005,-,vanD,RF0152,2.7e-78,265.5,0.0,3.4e-78,265.2,0.0,1.1,1,0,0,1,1,1,1,D-alanine--D-alanine ligase A    ,China.pigfarm.SRR5976182,ctg_637422,5,China.pigfarm.SRR5976182_ctg_637422
1241,10013,China.pigfarm.SRR5976187_ctg_511062_00004,-,adeC-adeK-oprM,RF0021,3.9e-78,265.5,4.5,4.4e-78,265.4,4.5,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976187,ctg_511062,4,China.pigfarm.SRR5976187_ctg_511062
1243,6443,China.pigfarm.SRR5976184_ctg_513387_00013,-,vanD,RF0152,4.6e-78,265.0,0.0,5.6e-78,264.7,0.0,1.1,1,0,0,1,1,1,1,D-alanine--D-alanine ligase A    ,China.pigfarm.SRR5976184,ctg_513387,13,China.pigfarm.SRR5976184_ctg_513387
1247,6598,China.pigfarm.SRR5976184_ctg_235082_00003,-,vanT,RF0156,1.1e-77,264.2,0.0,1.5e-77,263.9,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 1    ,China.pigfarm.SRR5976184,ctg_235082,3,China.pigfarm.SRR5976184_ctg_235082
1250,16413,China.pigfarm.SRR5976185_ctg_314262_00014,-,vanT,RF0156,3.4e-77,262.9,0.0,4.4e-77,262.5,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 2     ,China.pigfarm.SRR5976185,ctg_314262,14,China.pigfarm.SRR5976185_ctg_314262
1257,20451,China.pigfarm.SRR5976181_ctg_287722_00003,-,adeC-adeK-oprM,RF0021,4.9e-77,262.0,6.9,5.4e-77,261.9,6.9,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_287722,3,China.pigfarm.SRR5976181_ctg_287722
1266,9619,China.pigfarm.SRR5976182_ctg_666561_00001,-,vanT,RF0156,1.1e-76,260.8,0.0,1.4e-76,260.4,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 1    ,China.pigfarm.SRR5976182,ctg_666561,1,China.pigfarm.SRR5976182_ctg_666561
1271,20452,China.pigfarm.SRR5976181_ctg_616798_00002,-,adeC-adeK-oprM,RF0021,1.6e-76,260.3,25.7,1.8e-76,260.2,25.7,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976181,ctg_616798,2,China.pigfarm.SRR5976181_ctg_616798
1272,3767,China.pigfarm.SRR5976184_ctg_147554_00040,-,adeC-adeK-oprM,RF0021,1.4e-76,260.3,25.7,1.6e-76,260.2,25.7,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976184,ctg_147554,40,China.pigfarm.SRR5976184_ctg_147554
1273,15842,China.pigfarm.SRR5976185_ctg_366193_00043,-,tet_ribosomoal_protect,RF0135,1.8e-76,260.2,0.2,1.4e-74,253.9,0.2,2.7,1,1,0,1,1,1,1,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_366193,43,China.pigfarm.SRR5976185_ctg_366193
1274,7007,China.pigfarm.SRR5976182_ctg_242353_00003,-,adeC-adeK-oprM,RF0021,1.4e-76,260.1,8.3,1.6e-76,260.0,8.3,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976182,ctg_242353,3,China.pigfarm.SRR5976182_ctg_242353
1276,20453,China.pigfarm.SRR5976181_ctg_683210_00003,-,adeC-adeK-oprM,RF0021,2.4e-76,259.8,17.2,2.6e-76,259.6,17.2,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_683210,3,China.pigfarm.SRR5976181_ctg_683210
1277,20697,China.pigfarm.SRR5976181_ctg_778085_00013,-,Cfr23_rRNA_methyltrans,RF0048,2.8e-76,259.5,0.0,3.1e-76,259.4,0.0,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN  ,China.pigfarm.SRR5976181,ctg_778085,13,China.pigfarm.SRR5976181_ctg_778085
1289,19967,China.pigfarm.SRR5976183_ctg_144417_00004,-,vanT,RF0156,6.9e-76,258.5,0.0,8.6e-76,258.2,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 1    ,China.pigfarm.SRR5976183,ctg_144417,4,China.pigfarm.SRR5976183_ctg_144417
1292,13437,China.pigfarm.SRR5976185_ctg_440035_00003,-,adeC-adeK-oprM,RF0021,7.3e-76,258.2,27.7,8.2e-76,258.0,27.7,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM    ,China.pigfarm.SRR5976185,ctg_440035,3,China.pigfarm.SRR5976185_ctg_440035
1298,8615,China.pigfarm.SRR5976182_ctg_80340_00001,-,RND_efflux,RF0115,1.4e-75,257.1,5.8,1.6e-75,256.9,5.8,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepE  ,China.pigfarm.SRR5976182,ctg_80340,1,China.pigfarm.SRR5976182_ctg_80340
1299,257,China.pigfarm.SRR5976186_ctg_68838_00003,-,adeC-adeK-oprM,RF0021,1.5e-75,257.1,6.8,1.7e-75,256.9,6.8,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976186,ctg_68838,3,China.pigfarm.SRR5976186_ctg_68838
1301,18746,China.pigfarm.SRR5976183_ctg_668737_00001,-,RND_efflux,RF0115,1.9e-75,257.0,3.7,2.3e-75,256.7,3.7,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA   ,China.pigfarm.SRR5976183,ctg_668737,1,China.pigfarm.SRR5976183_ctg_668737
1311,6602,China.pigfarm.SRR5976184_ctg_388848_00004,-,vanT,RF0156,3.5e-75,256.0,0.0,4.6e-75,255.6,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 2    ,China.pigfarm.SRR5976184,ctg_388848,4,China.pigfarm.SRR5976184_ctg_388848
1312,3768,China.pigfarm.SRR5976184_ctg_209765_00002,-,adeC-adeK-oprM,RF0021,3.2e-75,255.9,18.9,3.6e-75,255.7,18.9,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976184,ctg_209765,2,China.pigfarm.SRR5976184_ctg_209765
1323,16847,China.pigfarm.SRR5976183_ctg_437081_00015,-,adeC-adeK-oprM,RF0021,1.1e-74,254.3,12.6,1.2e-74,254.1,12.6,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976183,ctg_437081,15,China.pigfarm.SRR5976183_ctg_437081
1325,2844,China.pigfarm.SRR5976186_ctg_416123_00013,-,tet_ribosomoal_protect,RF0135,1.2e-74,254.1,0.0,6.3e-55,188.9,0.0,2.6,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976186,ctg_416123,13,China.pigfarm.SRR5976186_ctg_416123
1327,19405,China.pigfarm.SRR5976183_ctg_64052_00005,-,tet_ribosomoal_protect,RF0135,1.2e-74,254.1,0.0,6.2e-55,188.9,0.0,2.6,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_64052,5,China.pigfarm.SRR5976183_ctg_64052
1328,23169,China.pigfarm.SRR5976181_ctg_677509_00015,-,tet_ribosomoal_protect,RF0135,1.3e-74,254.0,0.0,6.9e-55,188.8,0.0,2.6,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_677509,15,China.pigfarm.SRR5976181_ctg_677509
1329,12513,China.pigfarm.SRR5976187_ctg_49461_00004,-,tet_ribosomoal_protect,RF0135,1.2e-74,253.9,0.0,5.8e-55,188.9,0.0,2.6,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_49461,4,China.pigfarm.SRR5976187_ctg_49461
1330,16848,China.pigfarm.SRR5976183_ctg_265333_00021,-,adeC-adeK-oprM,RF0021,1.6e-74,253.7,26.8,1.9e-74,253.5,26.8,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976183,ctg_265333,21,China.pigfarm.SRR5976183_ctg_265333
1332,13438,China.pigfarm.SRR5976185_ctg_281194_00002,-,adeC-adeK-oprM,RF0021,2e-74,253.4,4.1,2.5e-74,253.1,4.1,1.1,1,0,0,1,1,1,1,Outer membrane protein OprM    ,China.pigfarm.SRR5976185,ctg_281194,2,China.pigfarm.SRR5976185_ctg_281194
1333,3769,China.pigfarm.SRR5976184_ctg_411584_00001,-,adeC-adeK-oprM,RF0021,2.1e-74,253.2,5.2,2.5e-74,252.9,5.2,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976184,ctg_411584,1,China.pigfarm.SRR5976184_ctg_411584
1334,258,China.pigfarm.SRR5976186_ctg_393586_00003,-,adeC-adeK-oprM,RF0021,2.7e-74,252.9,5.1,3.3e-74,252.7,5.1,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976186,ctg_393586,3,China.pigfarm.SRR5976186_ctg_393586
1335,259,China.pigfarm.SRR5976186_ctg_82465_00002,-,adeC-adeK-oprM,RF0021,2.8e-74,252.9,9.2,4e-74,252.4,9.2,1.2,1,1,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976186,ctg_82465,2,China.pigfarm.SRR5976186_ctg_82465
1337,260,China.pigfarm.SRR5976186_ctg_329053_00005,-,adeC-adeK-oprM,RF0021,3e-74,252.8,8.8,3.4e-74,252.6,8.8,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976186,ctg_329053,5,China.pigfarm.SRR5976186_ctg_329053
1338,16594,China.pigfarm.SRR5976183_ctg_463763_00004,-,adeA-adeI,RF0019,2.6e-74,252.8,10.1,1.3e-39,138.5,3.3,2.1,1,1,0,2,2,2,2,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976183,ctg_463763,4,China.pigfarm.SRR5976183_ctg_463763
1339,3770,China.pigfarm.SRR5976184_ctg_480778_00002,-,adeC-adeK-oprM,RF0021,2.7e-74,252.8,8.8,3e-74,252.6,8.8,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976184,ctg_480778,2,China.pigfarm.SRR5976184_ctg_480778
1342,13660,China.pigfarm.SRR5976185_ctg_129121_00002,-,Cfr23_rRNA_methyltrans,RF0048,3.3e-74,252.7,0.0,3.9e-74,252.5,0.0,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN   ,China.pigfarm.SRR5976185,ctg_129121,2,China.pigfarm.SRR5976185_ctg_129121
1345,13661,China.pigfarm.SRR5976185_ctg_669980_00004,-,Cfr23_rRNA_methyltrans,RF0048,3.5e-74,252.6,0.0,4.5e-74,252.3,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN    ,China.pigfarm.SRR5976185,ctg_669980,4,China.pigfarm.SRR5976185_ctg_669980
1348,16849,China.pigfarm.SRR5976183_ctg_199828_00003,-,adeC-adeK-oprM,RF0021,4.4e-74,252.3,8.7,4.9e-74,252.1,8.7,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976183,ctg_199828,3,China.pigfarm.SRR5976183_ctg_199828
1349,13439,China.pigfarm.SRR5976185_ctg_488856_00002,-,adeC-adeK-oprM,RF0021,4.6e-74,252.3,8.7,5.1e-74,252.1,8.7,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC   ,China.pigfarm.SRR5976185,ctg_488856,2,China.pigfarm.SRR5976185_ctg_488856
1350,10014,China.pigfarm.SRR5976187_ctg_175532_00003,-,adeC-adeK-oprM,RF0021,4.1e-74,252.3,8.7,4.6e-74,252.1,8.7,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976187,ctg_175532,3,China.pigfarm.SRR5976187_ctg_175532
1351,7008,China.pigfarm.SRR5976182_ctg_692892_00006,-,adeC-adeK-oprM,RF0021,3.5e-74,252.3,8.7,3.9e-74,252.1,8.7,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976182,ctg_692892,6,China.pigfarm.SRR5976182_ctg_692892
1352,261,China.pigfarm.SRR5976186_ctg_594720_00012,-,adeC-adeK-oprM,RF0021,6.1e-74,251.8,27.5,6.8e-74,251.7,27.5,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976186,ctg_594720,12,China.pigfarm.SRR5976186_ctg_594720
1353,7009,China.pigfarm.SRR5976182_ctg_712893_00031,-,adeC-adeK-oprM,RF0021,4.7e-74,251.8,12.2,5.3e-74,251.6,12.2,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976182,ctg_712893,31,China.pigfarm.SRR5976182_ctg_712893
1356,7010,China.pigfarm.SRR5976182_ctg_286259_00006,-,adeC-adeK-oprM,RF0021,6.4e-74,251.4,6.2,8.4e-74,251.0,6.2,1.1,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976182,ctg_286259,6,China.pigfarm.SRR5976182_ctg_286259
1359,16473,China.pigfarm.SRR5976185_ctg_292209_00004,-,vanY,RF0159,1.3e-73,250.6,3.7,1.5e-72,247.1,3.7,1.9,1,1,0,1,1,1,1,D-alanyl-D-alanine carboxypeptidase      ,China.pigfarm.SRR5976185,ctg_292209,4,China.pigfarm.SRR5976185_ctg_292209
1363,2847,China.pigfarm.SRR5976186_ctg_631892_00019,-,tet_ribosomoal_protect,RF0135,2e-73,250.1,0.0,3.8e-53,183.1,0.0,2.6,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976186,ctg_631892,19,China.pigfarm.SRR5976186_ctg_631892
1373,10249,China.pigfarm.SRR5976187_ctg_24825_00020,-,Cfr23_rRNA_methyltrans,RF0048,2.3e-73,249.8,0.0,2.5e-73,249.7,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN   ,China.pigfarm.SRR5976187,ctg_24825,20,China.pigfarm.SRR5976187_ctg_24825
1378,516,China.pigfarm.SRR5976186_ctg_449368_00009,-,Cfr23_rRNA_methyltrans,RF0048,3.5e-73,249.3,0.0,4.5e-73,248.9,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN   ,China.pigfarm.SRR5976186,ctg_449368,9,China.pigfarm.SRR5976186_ctg_449368
1390,12515,China.pigfarm.SRR5976187_ctg_108362_00037,-,tet_ribosomoal_protect,RF0135,4.1e-73,248.9,0.0,1e-53,184.8,0.0,2.6,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976187,ctg_108362,37,China.pigfarm.SRR5976187_ctg_108362
1393,13440,China.pigfarm.SRR5976185_ctg_384058_00003,-,adeC-adeK-oprM,RF0021,7.3e-73,248.3,12.0,8.1e-73,248.1,12.0,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC   ,China.pigfarm.SRR5976185,ctg_384058,3,China.pigfarm.SRR5976185_ctg_384058
1394,20454,China.pigfarm.SRR5976181_ctg_587878_00003,-,adeC-adeK-oprM,RF0021,7.1e-73,248.3,12.0,7.9e-73,248.1,12.0,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976181,ctg_587878,3,China.pigfarm.SRR5976181_ctg_587878
1396,3139,China.pigfarm.SRR5976186_ctg_449514_00015,-,vanB,RF0150,8.2e-73,247.9,0.4,9.6e-73,247.6,0.4,1.0,1,0,0,1,1,1,1,D-alanine--D-alanine ligase A    ,China.pigfarm.SRR5976186,ctg_449514,15,China.pigfarm.SRR5976186_ctg_449514
1408,15846,China.pigfarm.SRR5976185_ctg_534673_00022,-,tet_ribosomoal_protect,RF0135,1.5e-72,247.2,0.0,4.4e-53,182.9,0.1,2.6,2,1,0,2,2,2,2,Elongation factor G     ,China.pigfarm.SRR5976185,ctg_534673,22,China.pigfarm.SRR5976185_ctg_534673
1416,16850,China.pigfarm.SRR5976183_ctg_616636_00002,-,adeC-adeK-oprM,RF0021,1.9e-72,246.9,7.6,2.3e-72,246.6,7.6,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976183,ctg_616636,2,China.pigfarm.SRR5976183_ctg_616636
1420,16301,China.pigfarm.SRR5976185_ctg_422405_00006,-,vanH,RF0153,1.5e-72,246.7,0.9,1.8e-72,246.4,0.9,1.0,1,0,0,1,1,1,1,D-lactate dehydrogenase      ,China.pigfarm.SRR5976185,ctg_422405,6,China.pigfarm.SRR5976185_ctg_422405
1422,19408,China.pigfarm.SRR5976183_ctg_654857_00004,-,tet_ribosomoal_protect,RF0135,2.4e-72,246.5,0.0,6.9e-53,182.2,0.0,2.6,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_654857,4,China.pigfarm.SRR5976183_ctg_654857
1425,7011,China.pigfarm.SRR5976182_ctg_2140_00002,-,adeC-adeK-oprM,RF0021,2.1e-72,246.4,8.8,2.4e-72,246.2,8.8,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976182,ctg_2140,2,China.pigfarm.SRR5976182_ctg_2140
1433,19409,China.pigfarm.SRR5976183_ctg_92278_00036,-,tet_ribosomoal_protect,RF0135,3.1e-72,246.1,1.4,1.6e-54,187.6,1.5,2.7,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_92278,36,China.pigfarm.SRR5976183_ctg_92278
1436,20455,China.pigfarm.SRR5976181_ctg_168617_00008,-,adeC-adeK-oprM,RF0021,3.6e-72,246.0,3.6,4.2e-72,245.7,3.6,1.1,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_168617,8,China.pigfarm.SRR5976181_ctg_168617
1439,20456,China.pigfarm.SRR5976181_ctg_404617_00003,-,adeC-adeK-oprM,RF0021,4.1e-72,245.8,9.1,4.5e-72,245.6,9.1,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_404617,3,China.pigfarm.SRR5976181_ctg_404617
1442,13441,China.pigfarm.SRR5976185_ctg_186861_00013,-,adeC-adeK-oprM,RF0021,5.2e-72,245.5,8.2,6.4e-72,245.2,8.2,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM    ,China.pigfarm.SRR5976185,ctg_186861,13,China.pigfarm.SRR5976185_ctg_186861
1444,9504,China.pigfarm.SRR5976182_ctg_229290_00003,-,vanD,RF0152,3.6e-72,245.4,1.0,4.1e-72,245.2,1.0,1.0,1,0,0,1,1,1,1,D-alanine--D-alanine ligase A    ,China.pigfarm.SRR5976182,ctg_229290,3,China.pigfarm.SRR5976182_ctg_229290
1445,13442,China.pigfarm.SRR5976185_ctg_399120_00002,-,adeC-adeK-oprM,RF0021,6e-72,245.3,12.3,6.7e-72,245.1,12.3,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM    ,China.pigfarm.SRR5976185,ctg_399120,2,China.pigfarm.SRR5976185_ctg_399120
1446,16851,China.pigfarm.SRR5976183_ctg_237444_00017,-,adeC-adeK-oprM,RF0021,5.8e-72,245.3,12.3,6.4e-72,245.1,12.3,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976183,ctg_237444,17,China.pigfarm.SRR5976183_ctg_237444
1447,20457,China.pigfarm.SRR5976181_ctg_29181_00003,-,adeC-adeK-oprM,RF0021,5.8e-72,245.3,12.3,6.5e-72,245.1,12.3,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976181,ctg_29181,3,China.pigfarm.SRR5976181_ctg_29181
1448,16417,China.pigfarm.SRR5976185_ctg_277584_00055,-,vanT,RF0156,7.7e-72,245.2,0.0,1e-71,244.8,0.0,1.0,1,0,0,1,1,1,1,Alanine racemase 1     ,China.pigfarm.SRR5976185,ctg_277584,55,China.pigfarm.SRR5976185_ctg_277584
1449,16852,China.pigfarm.SRR5976183_ctg_584998_00007,-,adeC-adeK-oprM,RF0021,6.7e-72,245.1,12.6,7.4e-72,244.9,12.6,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976183,ctg_584998,7,China.pigfarm.SRR5976183_ctg_584998
1454,19411,China.pigfarm.SRR5976183_ctg_134689_00010,-,tet_ribosomoal_protect,RF0135,7.4e-72,244.9,0.0,1.1e-51,178.3,0.0,2.7,2,1,0,2,2,2,2,Elongation factor G    ,China.pigfarm.SRR5976183,ctg_134689,10,China.pigfarm.SRR5976183_ctg_134689
1455,20458,China.pigfarm.SRR5976181_ctg_430165_00005,-,adeC-adeK-oprM,RF0021,8.1e-72,244.8,20.7,9.2e-72,244.6,20.7,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusC  ,China.pigfarm.SRR5976181,ctg_430165,5,China.pigfarm.SRR5976181_ctg_430165
1456,262,China.pigfarm.SRR5976186_ctg_225685_00003,-,adeC-adeK-oprM,RF0021,9.1e-72,244.6,11.7,1e-71,244.5,11.7,1.0,1,0,0,1,1,1,1,Outer membrane protein OprM   ,China.pigfarm.SRR5976186,ctg_225685,3,China.pigfarm.SRR5976186_ctg_225685
